WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,WlYyy 5,cctrW 2,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Julia Travel Madrid,,https://www.tripadvisor.com/AttractionProductReview-g187514-d20236422-Madrid_City_Tour_Hop_On_Hop_Off_and_Bernabeu_Stadium-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/07/5d/3a/caption.jpg?w=500&h=400&s=1,Madrid City Tour Hop-On Hop-Off and Bernabeu Stadium,159.,https://www.tripadvisor.com/Attraction_Review-g187514-d2026537-Reviews-Julia_Travel_Madrid-Madrid.html,Bus Tours,5 hours,Visit Madrid at your own pace aboard one of our double-decker red buses. Hop-on and hop-off as many times as you wish through…,Free cancellation,,,from,$53.74,per adult,More info,Taking safety measures
1,Free Cancellation up to 7 days in advance,By Julia Travel Madrid,https://www.tripadvisor.com/AttractionProductReview-g187514-d11446592-Madrid_Airport_Private_Departure_Transfer-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d11446592-Madrid_Airport_Private_Departure_Transfer-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f7/fc/41/caption.jpg?w=500&h=400&s=1,Madrid Airport Private Departure Transfer,160.,https://www.tripadvisor.com/Attraction_Review-g187514-d2026537-Reviews-Julia_Travel_Madrid-Madrid.html,,1 hour,"Travel from your Madrid city hotel to the Madrid Airport. Transfer services are available 24 hours a day, 7 days a week. …",Free cancellation,,,from,$39.60,per adult,More info,Taking safety measures
13,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tuk Tuk Madrid - Limo Tours,https://www.tripadvisor.com/AttractionProductReview-g187514-d17683808-The_Best_way_To_discover_Madrid-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d17683808-The_Best_way_To_discover_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8d/ce/23/caption.jpg?w=500&h=400&s=1,The Best way To discover Madrid,161.,https://www.tripadvisor.com/Attraction_Review-g187514-d14892920-Reviews-Tuk_Tuk_Madrid_Limo_Tours-Madrid.html,Private and Luxury,1–4 hours,Best way to ride the streets in Madrid specialy if you dont have enough time to walk all the pedestrian streets.Defenitly…,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$157.26,per group,More info,
12,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,"By Buzziler Madrid, Spain",https://www.tripadvisor.com/AttractionProductReview-g187514-d17644762-Prado_Museum_Art_History_Tour-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d17644762-Prado_Museum_Art_History_Tour-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/54/18/0e/caption.jpg?w=500&h=400&s=1,Prado Museum Art History Tour,162.,https://www.tripadvisor.com/Attraction_Review-g187514-d19526673-Reviews-Buzziler_Madrid_Spain-Madrid.html,Private and Luxury,2–3 hours,"I will show you a special selection of masterpieces in the best gallery in the world, while explaining the historical details…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$47.77,per adult,More info,
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Las Ventas Tour,https://www.tripadvisor.com/AttractionProductReview-g187514-d19281604-Skip_the_Line_Tapas_Tour_de_Las_Ventas_bullring_Tapas_in_the_tavern-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d19281604-Skip_the_Line_Tapas_Tour_de_Las_Ventas_bullring_Tapas_in_the_tavern-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/72/3e/40/caption.jpg?w=500&h=400&s=1,Skip the Line: Tapas - Tour de Las Ventas (bullring) + Tapas in the tavern,163.,https://www.tripadvisor.com/Attraction_Review-g187514-d3895704-Reviews-Las_Ventas_Tour-Madrid.html,Monuments and Memorials,60–90 minutes,"After (or before) visiting the bullring, discover its history and its secret corners, as well as stroll through the beautiful…",Free cancellation,,,from,$23.10,per adult,More info,
19,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Kairos Tuk Tuk Travel,https://www.tripadvisor.com/AttractionProductReview-g187514-d23486166-Tour_en_tuk_tuk_electrico_por_MADRID_MODERNO-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d23486166-Tour_en_tuk_tuk_electrico_por_MADRID_MODERNO-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/3b/31/f6/caption.jpg?w=500&h=400&s=1,Tour en tuk-tuk electrico por MADRID MODERNO,164.,https://www.tripadvisor.com/Attraction_Review-g187514-d23638554-Reviews-Kairos_Tuk_Tuk_Travel-Madrid.html,Tuk Tuk Tours,1–2 hours,"Kairos tuk-tuk takes you 120 minutes through the most desired Madrid, Modern Madrid. The most relevant area of ​​the city…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$63.36,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,"By PROFi DRIVER Madrid, Spain",https://www.tripadvisor.com/AttractionProductReview-g187514-d15684632-Arrival_Private_Transfer_Madrid_Airport_MAD_to_Madrid_City_in_Luxury_Van-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d15684632-Arrival_Private_Transfer_Madrid_Airport_MAD_to_Madrid_City_in_Luxury_Van-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/22/29/8c/caption.jpg?w=500&h=400&s=1,Arrival Private Transfer: Madrid Airport MAD to Madrid City in Luxury Van,165.,https://www.tripadvisor.com/Attraction_Review-g187514-d19937982-Reviews-PROFi_DRIVER_Madrid_Spain-Madrid.html,,25 minutes,"Your safety is our crew’s biggest priority. Before your journey even begins, your driver completely disinfects the vehicle…",Free cancellation,,,from,$75.80,per adult,More info,Taking safety measures
10,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Las Ventas Tour,https://www.tripadvisor.com/AttractionProductReview-g187514-d19281603-Visit_with_Audioguide_to_the_Bullring_of_Las_Ventas_and_Bullfighting_Museum-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d19281603-Visit_with_Audioguide_to_the_Bullring_of_Las_Ventas_and_Bullfighting_Museum-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/fa/03/eb/caption.jpg?w=500&h=400&s=1,Visit with Audioguide to the Bullring of Las Ventas and Bullfighting Museum,166.,https://www.tripadvisor.com/Attraction_Review-g187514-d3895704-Reviews-Las_Ventas_Tour-Madrid.html,Monuments and Memorials,30–90 minutes,"Visits to the Las Ventas bullring and its bullfighting museum are made with an audio guide available in 10 languages, the…",Free cancellation,,,from,$17.30,per adult,More info,
18,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Rent & Roll,https://www.tripadvisor.com/AttractionProductReview-g187514-d11764340-Madrid_at_Night_Bike_Guided_Tour-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d11764340-Madrid_at_Night_Bike_Guided_Tour-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/a2/8a/caption.jpg?w=500&h=400&s=1,Madrid at Night Bike Guided Tour,167.,https://www.tripadvisor.com/Attraction_Review-g187514-d4059499-Reviews-Rent_Roll-Madrid.html,Bike Tours,2 hours,"Enjoy on this unique 2-hour bike tour that starts after sunset when the lights go on and Madrid shows its most romantic, …",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$28.28,per adult,More info,
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Madrid Bike Tours,https://www.tripadvisor.com/AttractionProductReview-g187514-d13960748-BIKE_or_EBIKE_Madrid_s_Parks_Riverside_and_Casa_de_Campo_Park-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d13960748-BIKE_or_EBIKE_Madrid_s_Parks_Riverside_and_Casa_de_Campo_Park-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/08/6a/caption.jpg?w=500&h=400&s=1,BIKE or EBIKE Madrid's Parks - Riverside and Casa de Campo Park,168.,https://www.tripadvisor.com/Attraction_Review-g187514-d10391582-Reviews-Madrid_Bike_Tours-Madrid.html,E-Bike Tours,2 hours,"Look around, exercise a little and locate two of Madrid’s green areas: Riverside and Casa de Campo.

Last decade’s biggest…",Free cancellation,,,from,$33.40,per adult,More info,Taking safety measures
52,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By VPT Viajes Para Todos,https://www.tripadvisor.com/AttractionProductReview-g187514-d18272776-Skip_the_Line_Madrid_Royal_Palace_Admission_Ticket-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d18272776-Skip_the_Line_Madrid_Royal_Palace_Admission_Ticket-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/61/28/91/caption.jpg?w=500&h=400&s=1,Skip the Line: Madrid Royal Palace Admission Ticket,169.,https://www.tripadvisor.com/Attraction_Review-g187514-d10402622-Reviews-VPT_Viajes_Para_Todos-Madrid.html,Monuments and Memorials,1 hour,"Enjoy in a few hours one of the most popular points in Madrid, the Royal Palace.

Visit the biggest palace in all Europe…",Free cancellation,,,from,$36.20,per adult,More info,Taking safety measures
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Vintage City Tours,https://www.tripadvisor.com/AttractionProductReview-g187514-d19529615-Tour_Christmas_Lights_in_Madrid-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d19529615-Tour_Christmas_Lights_in_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/86/59/01/caption.jpg?w=500&h=400&s=1,"Tour ""Christmas Lights"" in Madrid",170.,https://www.tripadvisor.com/Attraction_Review-g187514-d17456307-Reviews-Vintage_City_Tours-Madrid.html,Bus Tours,55 minutes,"The ""Christmas Lights"" tour in Vintage is a magical experience. It is done in a unique car in the world, designed to give…",Free cancellation,,,from,$134.63,per group,More info,Taking safety measures
9,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Bravo Bike,https://www.tripadvisor.com/AttractionProductReview-g187514-d15638402-Parks_and_River_Bike_Tour_of_Madrid-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d15638402-Parks_and_River_Bike_Tour_of_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/2d/10/caption.jpg?w=500&h=400&s=1,Parks and River Bike Tour of Madrid,171.,https://www.tripadvisor.com/Attraction_Review-g187514-d1569592-Reviews-Bravo_Bike-Madrid.html,E-Bike Tours,3 hours,"Did you know Madrid is the greenest capital in Europe? For 3 hours we’ll explore the Parque del Oeste, the Manzanares River…",Free cancellation,,,from,$31.68,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By CulTur Alcala,,https://www.tripadvisor.com/AttractionProductReview-g562644-d21018527-Private_Walking_Tour_of_the_Historic_Alcala_de_Henares-Alcala_De_Henares.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6b/6c/ae/caption.jpg?w=500&h=400&s=1,Private Walking Tour of the Historic Alcalá de Henares,172.,https://www.tripadvisor.com/Attraction_Review-g562644-d15262840-Reviews-CulTur_Alcala-Alcala_De_Henares.html,Walking Tours,1–2 hours,This route is a very special way to learn about the history and importance of a quintessential university city like Alcal…,Free cancellation,,,from,$19.23,per adult,More info,Taking safety measures
44,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By architoursmad,https://www.tripadvisor.com/AttractionProductReview-g187514-d17448092-Architecture_tour_Gran_Via_from_its_best_rooftops_20thC-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d17448092-Architecture_tour_Gran_Via_from_its_best_rooftops_20thC-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/03/30/caption.jpg?w=500&h=400&s=1,Architecture tour Gran Vía from its best rooftops 20thC,173.,https://www.tripadvisor.com/Attraction_Review-g187514-d17416977-Reviews-Architoursmad-Madrid.html,Private and Luxury,3 hours,"We propose you learning something else about Gran Vía and surroundings from the urban, historical and architectural point…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$39.60,per adult,More info,
10,,By Incomingtosspain,https://www.tripadvisor.com/AttractionProductReview-g187514-d19009925-Skip_the_Line_Ticket_for_the_Reina_Sofia_Museum_in_Madrid-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d19009925-Skip_the_Line_Ticket_for_the_Reina_Sofia_Museum_in_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/be/01/caption.jpg?w=500&h=400&s=1,Skip the Line: Ticket for the Reina Sofia Museum in Madrid,174.,https://www.tripadvisor.com/Attraction_Review-g187514-d19087831-Reviews-Incomingtosspain-Madrid.html,Skip-the-Line Tours,3–5 hours,"Skip the line at the Reina Sofía Museum in Madrid, and see some of the most influential pieces of contemporaty artwork like…",,,,from,$21.50,per adult,More info,Taking safety measures
171,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Julia Travel Madrid,https://www.tripadvisor.com/AttractionProductReview-g187514-d11446581-Toledo_Half_or_Full_Day_Guided_Tour_from_Madrid-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d11446581-Toledo_Half_or_Full_Day_Guided_Tour_from_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/54/8c/79/caption.jpg?w=500&h=400&s=1,Toledo Half or Full-Day Guided Tour from Madrid,175.,https://www.tripadvisor.com/Attraction_Review-g187514-d2026537-Reviews-Julia_Travel_Madrid-Madrid.html,Bus Tours,5–8 hours,"Dive into its history and discover a perfect mix of Arab, Jewish and Christian cultures. Wander around its Old Town, declared…",Free cancellation,,,from,$62.22,per adult,More info,Taking safety measures
152,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By The Yellow Tours,https://www.tripadvisor.com/AttractionProductReview-g187514-d12942950-Full_Day_Tour_to_Segovia_Avila_with_Walking_Tours_Included-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d12942950-Full_Day_Tour_to_Segovia_Avila_with_Walking_Tours_Included-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/53/f7/caption.jpg?w=500&h=400&s=1,Full Day Tour to Segovia & Avila with Walking Tours Included,176.,https://www.tripadvisor.com/Attraction_Review-g187514-d4976545-Reviews-The_Yellow_Tours-Madrid.html,Bus Tours,6+ hours,Leave the crowds of Madrid behind and set off to discover Ávila and Segovia on this full-day tour. Walk the ancient streets…,Free cancellation,,,from,$58.83,per adult,More info,Taking safety measures
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Express Toledo,https://www.tripadvisor.com/AttractionProductReview-g187514-d15778208-The_Most_Popular_Trip_to_Toledo_from_Madrid-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d15778208-The_Most_Popular_Trip_to_Toledo_from_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/76/f5/caption.jpg?w=500&h=400&s=1,The Most Popular Trip to Toledo from Madrid,177.,https://www.tripadvisor.com/Attraction_Review-g187514-d12163472-Reviews-Express_Toledo-Madrid.html,Bus Tours,5–6 hours,"An essential tour for an unforgettable experience discovering the best of Toledo, a unique heritage city in the world of…",Free cancellation,,,from,$27.72,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Teatro Flamenco Madrid,https://www.tripadvisor.com/AttractionProductReview-g187514-d23802036-Ticket_for_Flamenco_Show_at_Madrid_Theater-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d23802036-Ticket_for_Flamenco_Show_at_Madrid_Theater-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/9c/cc/89/caption.jpg?w=500&h=400&s=1,Ticket for Flamenco Show at Madrid Theater,178.,https://www.tripadvisor.com/Attraction_Review-g187514-d12871899-Reviews-Teatro_Flamenco_Madrid-Madrid.html,Theaters,1 hour,"The largest and most famous flamenco show in Madrid, with the best flamenco artists on the national and international scene…",Free cancellation,,,from,$36.20,per adult,More info,Taking safety measures
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Ibe Tours,https://www.tripadvisor.com/AttractionProductReview-g187514-d13282475-Prado_Museum_and_El_Retiro_Park_Guided_Tour_Unesco_Heritage-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d13282475-Prado_Museum_and_El_Retiro_Park_Guided_Tour_Unesco_Heritage-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/87/74/a0/caption.jpg?w=500&h=400&s=1,Prado Museum and El Retiro Park Guided Tour Unesco Heritage,179.,https://www.tripadvisor.com/Attraction_Review-g187514-d13108244-Reviews-Ibe_Tours-Madrid.html,Walking Tours,5 hours,"Enjoy a guided tour of one of the UNESCO World Heritage Sites: Retiro Park, Paseo del Prado and visit to the Prado Museum…",Free cancellation,,,from,$45.25,per adult,More info,Taking safety measures
50,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Intrepid Urban Adventures - Madrid,https://www.tripadvisor.com/AttractionProductReview-g187514-d11453515-Madrid_Markets_Gourmet_Tapas_Walking_Tour_Including_La_Latina_and_Lavapies-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d11453515-Madrid_Markets_Gourmet_Tapas_Walking_Tour_Including_La_Latina_and_Lavapies-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/5c/2b/13/caption.jpg?w=500&h=400&s=1,Madrid Markets Gourmet Tapas Walking Tour Including La Latina and Lavapiés,180.,https://www.tripadvisor.com/Attraction_Review-g187514-d23584542-Reviews-Intrepid_Urban_Adventures_Madrid-Madrid.html,City Tours,4 hours,Indulge in a traditional Spanish breakfast in an iconic chocolateria. Experience the charming local tradition of shopping…,Free cancellation,98% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$124.92,per adult,More info,
7,,,,,,,,,1,6,,8,,,,,,,
"1,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=dGlvXy9BdHRyYWN0aW9ucy1nMTg3NTE0LUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLU1hZHJpZC5odG1sX2FYMw%3D%3D,,,,,,,,,,,,,,,,
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By The guides you need,https://www.tripadvisor.com/AttractionProductReview-g187514-d23574164-Royal_Palace_Madrid_Skip_the_Line_6_people_per_tour_maximum-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d23574164-Royal_Palace_Madrid_Skip_the_Line_6_people_per_tour_maximum-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/86/d5/f3/caption.jpg?w=500&h=400&s=1,Royal Palace Madrid - Skip the Line - 6 people per tour maximum,181.,https://www.tripadvisor.com/Attraction_Review-g187514-d17671000-Reviews-The_guides_you_need-Madrid.html,Walking Tours,1–2 hours,Since we begin to work at places like the Prado Museum there was something we had clear: our products need to be sustainable…,Free cancellation,,,from,$45.25,per adult,More info,Taking safety measures
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Julia Travel Madrid,https://www.tripadvisor.com/AttractionProductReview-g187514-d17330738-Royal_Monastery_of_El_Escorial-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d17330738-Royal_Monastery_of_El_Escorial-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5d/b0/9c/caption.jpg?w=500&h=400&s=1,Royal Monastery of El Escorial,182.,https://www.tripadvisor.com/Attraction_Review-g187514-d2026537-Reviews-Julia_Travel_Madrid-Madrid.html,Bus Tours,5 hours,"Enjoy a half day tour to the Royal Monastery of El Escorial. Visit the Habsburg Palace, the Kings and Princes Mausoleum, …",Free cancellation,,,from,$55.44,per adult,More info,Taking safety measures
24,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Julia Travel Madrid,https://www.tripadvisor.com/AttractionProductReview-g187514-d11446588-Las_Ventas_Bullring_Entrance_Ticket_and_Bullfighting_Museum_of_Madrid_Audio_Tour-M.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d11446588-Las_Ventas_Bullring_Entrance_Ticket_and_Bullfighting_Museum_of_Madrid_Audio_Tour-M.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/bb/82/22/caption.jpg?w=500&h=400&s=1,Las Ventas Bullring Entrance Ticket and Bullfighting Museum of Madrid Audio Tour,183.,https://www.tripadvisor.com/Attraction_Review-g187514-d2026537-Reviews-Julia_Travel_Madrid-Madrid.html,Attractions & Museums,50 minutes,"Head inside Madrid’s Las Ventas Bullring with an entrance ticket, and explore one of the world’s most famous arenas while…",Free cancellation,,,from,$17.30,per adult,More info,Taking safety measures
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By SOUNDWALKRS - Madrid,https://www.tripadvisor.com/AttractionProductReview-g187514-d16647425-The_Ghosts_of_Madrid_History_and_terror_Sensorial_Audio_Walk-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d16647425-The_Ghosts_of_Madrid_History_and_terror_Sensorial_Audio_Walk-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b2/01/46/caption.jpg?w=500&h=400&s=1,The Ghosts of Madrid: History and terror. Sensorial Audio Walk,184.,https://www.tripadvisor.com/Attraction_Review-g187514-d19652621-Reviews-SOUNDWALKRS_Madrid-Madrid.html,Walking Tours,60–90 minutes,This soundwalk has been created through research on stories of haunted Madrid. We invite you to dare to discover the paranormal…,Free cancellation,,,from,$10.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Amigo Tours,,https://www.tripadvisor.com/AttractionProductReview-g187514-d19790229-Tour_to_the_Cibeles_Palace_and_Retiro_Park_with_professional_guide-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/20/19/15/e8/caption.jpg?w=500&h=400&s=1,Tour to the Cibeles Palace and Retiro Park with professional guide,185.,https://www.tripadvisor.com/Attraction_Review-g187514-d10263143-Reviews-Amigo_Tours-Madrid.html,Walking Tours,2–3 hours,You will know inside the old Post Office building and discover the secrets it houses inside. You will be amazed by the views…,Free cancellation,,,from,$22.00,per adult,More info,Taking safety measures
11,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By City Secreto - Unique Free Tours and Experiences In Madrid,https://www.tripadvisor.com/AttractionProductReview-g187514-d21200183-Tapas_and_Markets_Half_Day_Walking_Tour_in_Madrid-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d21200183-Tapas_and_Markets_Half_Day_Walking_Tour_in_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b4/1b/1e/caption.jpg?w=500&h=400&s=1,Tapas and Markets Half-Day Walking Tour in Madrid,186.,https://www.tripadvisor.com/Attraction_Review-g187514-d20949803-Reviews-City_Secreto_Unique_Free_Tours_and_Experiences_In_Madrid-Madrid.html,City Tours,3 hours,"If you are looking for special experiences to will stay with you for a while, our Madrid Tapas & markets Tour is the tour…",Free cancellation,90% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$46.39,per adult,More info,
27,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Museo Lazaro Galdiano,https://www.tripadvisor.com/AttractionProductReview-g187514-d15803020-Museo_Lazaro_Galdiano_Admission_Ticket-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d15803020-Museo_Lazaro_Galdiano_Admission_Ticket-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/58/07/caption.jpg?w=500&h=400&s=1,Museo Lázaro Galdiano Admission Ticket,187.,https://www.tripadvisor.com/Attraction_Review-g187514-d244279-Reviews-Museo_Lazaro_Galdiano-Madrid.html,Attractions & Museums,1–3 hours,"The Lázaro Galdiano Museum is the result of José Lázaro Galdiano's legacy to the Spanish State. This museum, one of the …",Free cancellation,,,from,$8.63,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Transfer Madrid & World,,https://www.tripadvisor.com/AttractionProductReview-g187514-d17018422-Hotel_Madrid_City_Private_Transfer_To_Madrid_Barajas_Airport-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5f/24/d9/caption.jpg?w=500&h=400&s=1,Hotel Madrid City Private Transfer To Madrid Barajas Airport,188.,https://www.tripadvisor.com/Attraction_Review-g187514-d16761773-Reviews-Transfer_Madrid_World-Madrid.html,,1 hour,"Enjoy the tranquility of a private transport. 

Know in advance who will be the driver who will pick you up at your hotel…",Free cancellation,,,from,$26.02,per adult,More info,Taking safety measures
272,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By SANDEMANs New Europe - Madrid,https://www.tripadvisor.com/AttractionProductReview-g187514-d15658142-Madrid_The_Spanish_Inquisition_Walking_Tour-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d15658142-Madrid_The_Spanish_Inquisition_Walking_Tour-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cf/9d/ad/caption.jpg?w=500&h=400&s=1,Madrid: The Spanish Inquisition Walking Tour,189.,https://www.tripadvisor.com/Attraction_Review-g187514-d1913235-Reviews-SANDEMANs_New_Europe_Madrid-Madrid.html,Walking Tours,2 hours,"On this spine-chilling tour we explore the mysteries and legacies of the Spanish Inquisition, visiting key areas of the …",Free cancellation,97% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$16.12,per adult,More info,
17,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Express Toledo,https://www.tripadvisor.com/AttractionProductReview-g187514-d13127360-Half_Day_to_Toledo_with_Guided_Walking_Tour-Madrid.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187514-d13127360-Half_Day_to_Toledo_with_Guided_Walking_Tour-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/f9/15/caption.jpg?w=500&h=400&s=1,Half Day to Toledo with Guided Walking Tour,190.,https://www.tripadvisor.com/Attraction_Review-g187514-d12163472-Reviews-Express_Toledo-Madrid.html,Bus Tours,5–6 hours,"An essential tour for an unforgettable experience discovering the best of Toledo, a unique heritage city in the world of…",Free cancellation,,,from,$29.42,per adult,More info,Taking safety measures
