WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,WlYyy 5,cctrW 2,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
50,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Scarlett Mao Tours,https://www.tripadvisor.com/AttractionProductReview-g308272-d12836469-Full_Day_Private_Tour_of_Shanghai-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d12836469-Full_Day_Private_Tour_of_Shanghai-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/60/e8/caption.jpg?w=500&h=400&s=1,Full-Day Private Tour of Shanghai,65.,https://www.tripadvisor.com/Attraction_Review-g308272-d12647822-Reviews-Scarlett_Mao_Tours-Shanghai.html,Adventure Tours,6+ hours,"When you visit Shanghai, you want to enjoy the must-see attractions. However, there are so many so-called “Top 10” or “Must…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$100.00,per adult,More info,
15,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Amazing Shanghai Trip,https://www.tripadvisor.com/AttractionProductReview-g308272-d11991286-4_Hour_Food_Tour_in_Qibao_Water_Town_from_Shanghai_by_Subway-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d11991286-4_Hour_Food_Tour_in_Qibao_Water_Town_from_Shanghai_by_Subway-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/f5/a9/caption.jpg?w=500&h=400&s=1,4-Hour Food Tour in Qibao Water Town from Shanghai by Subway,66.,https://www.tripadvisor.com/Attraction_Review-g308272-d10447058-Reviews-Amazing_Shanghai_Trip-Shanghai.html,Public Transportation Tours,4–5 hours,"Qibao Town, literally: ""Seven Treasures Town"" in Chinese, and it is a town in Minhang District, Shanghai. If you are a foodie…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$94.94,per adult,More info,
10,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Mr Orange Transfers & Tours,https://www.tripadvisor.com/AttractionProductReview-g308272-d16654877-Shanghai_Baoshan_Cruise_Port_to_Pudong_Airport_Private_transfer_Service-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d16654877-Shanghai_Baoshan_Cruise_Port_to_Pudong_Airport_Private_transfer_Service-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/30/b5/53/caption.jpg?w=500&h=400&s=1,Shanghai Baoshan Cruise Port to Pudong Airport :Private transfer Service,67.,https://www.tripadvisor.com/Attraction_Review-g308272-d12537248-Reviews-Mr_Orange_Transfers_Tours-Shanghai.html,,1–2 hours,"One-way private transfer service from Shanghai Baoshan Cruise Port to Pudong Airport.

Avoid the hassle of locating a taxi…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$46.00,per adult,More info,
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Gray Line- Day Tour,https://www.tripadvisor.com/AttractionProductReview-g308272-d11470159-Hangzhou_Heaven_On_Earth_Full_Day_Coach_Tour_from_Shanghai-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d11470159-Hangzhou_Heaven_On_Earth_Full_Day_Coach_Tour_from_Shanghai-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/e7/3b/caption.jpg?w=500&h=400&s=1,"Hangzhou ""Heaven On Earth"" Full Day Coach Tour from Shanghai",68.,https://www.tripadvisor.com/Attraction_Review-g308272-d2167856-Reviews-Gray_Line_Day_Tour-Shanghai.html,Bus Tours,6+ hours,"With its inviting views and outstanding scenery, Hangzhou was described by Marco Polo as “beyond dispute the finest and …",Free cancellation,,,from,$170.00,per adult,More info,Taking safety measures
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Amazing Shanghai Trip,https://www.tripadvisor.com/AttractionProductReview-g308272-d11991442-Private_Zhujiajiao_Water_Town_Boating_Tour_with_Fruit_Picking-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d11991442-Private_Zhujiajiao_Water_Town_Boating_Tour_with_Fruit_Picking-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/7a/25/caption.jpg?w=500&h=400&s=1,Private Zhujiajiao Water Town Boating Tour with Fruit Picking,69.,https://www.tripadvisor.com/Attraction_Review-g308272-d10447058-Reviews-Amazing_Shanghai_Trip-Shanghai.html,Day Trips,6 hours,"Shanghai Zhaotun village is well-known as ""the hometown of Strawberry"" in China as there are hundreds of strawberry greenhouses…",Free cancellation,,,from,$180.00,per adult,More info,Taking safety measures
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Jenny's Shanghai Tours,https://www.tripadvisor.com/AttractionProductReview-g308272-d17744000-Private_Day_Tour_Zhujiajiao_with_Your_Choice_of_Shanghai_Sites-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d17744000-Private_Day_Tour_Zhujiajiao_with_Your_Choice_of_Shanghai_Sites-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6d/fa/5c/caption.jpg?w=500&h=400&s=1,Private Day Tour: Zhujiajiao with Your Choice of Shanghai Sites,70.,https://www.tripadvisor.com/Attraction_Review-g308272-d7812486-Reviews-Jenny_s_Shanghai_Tours-Shanghai.html,Bus Tours,6+ hours,This flexible one day tour starts with a short trip just one hour outside of Shanghai to the serene charm of Zhujiajiao …,Free cancellation,,,from,$189.00,per adult,More info,Taking safety measures
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Amazing Shanghai Trip,https://www.tripadvisor.com/AttractionProductReview-g308272-d11995364-Din_Tai_Fung_Dinner_Experience_and_Acrobatics_Show_in_Shanghai-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d11995364-Din_Tai_Fung_Dinner_Experience_and_Acrobatics_Show_in_Shanghai-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/c0/43/caption.jpg?w=500&h=400&s=1,Din Tai Fung Dinner Experience and Acrobatics Show in Shanghai,71.,https://www.tripadvisor.com/Attraction_Review-g308272-d10447058-Reviews-Amazing_Shanghai_Trip-Shanghai.html,Dinner and Show,4 hours,"Have a bite of the world famous soup dumpling at Din Tai Fung, a Michelin Star rated restaurant. Followed by a 75-munites…",Free cancellation,,,from,$168.00,per adult,More info,Taking safety measures
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Shanghai Trippest Mini Group Tours,https://www.tripadvisor.com/AttractionProductReview-g308272-d11476155-Private_Full_Day_Tour_Shanghai_Past_and_Present-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d11476155-Private_Full_Day_Tour_Shanghai_Past_and_Present-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/88/01/50/caption.jpg?w=500&h=400&s=1,Private Full-Day Tour: Shanghai Past and Present,72.,https://www.tripadvisor.com/Attraction_Review-g308272-d6222868-Reviews-Shanghai_Trippest_Mini_Group_Tours-Shanghai.html,Bus Tours,6+ hours,"Explore the vibrant metropolis of Shanghai and feel the perfect mixture of old and new, east and west. Attractions you will…",Free cancellation,,,from,$147.20,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By MIDI Car Rental Shanghai,https://www.tripadvisor.com/AttractionProductReview-g308272-d13391319-Private_PVG_Airport_Arrival_Transfer_to_Shanghai_City_Hotel_or_Residence-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d13391319-Private_PVG_Airport_Arrival_Transfer_to_Shanghai_City_Hotel_or_Residence-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/5e/12/caption.jpg?w=500&h=400&s=1,Private PVG Airport Arrival Transfer to Shanghai City Hotel or Residence,73.,https://www.tripadvisor.com/Attraction_Review-g308272-d11677915-Reviews-MIDI_Car_Rental_Shanghai-Shanghai.html,,1 hour,Welcome to Shanghai! This worry-free private transfer service is the best way to get into Shanghai city center from Pudong…,Free cancellation,,,from,$78.00,per group,More info,
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Sunny Tours Shanghai,https://www.tripadvisor.com/AttractionProductReview-g308272-d15855019-Shanghai_Huangpu_River_Night_Cruise_with_Buffet_Dinner-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d15855019-Shanghai_Huangpu_River_Night_Cruise_with_Buffet_Dinner-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/98/b9/66/caption.jpg?w=500&h=400&s=1,Shanghai Huangpu River Night Cruise with Buffet Dinner,74.,https://www.tripadvisor.com/Attraction_Review-g308272-d2562015-Reviews-Sunny_Tours_Shanghai-Shanghai.html,Bus Tours,3–4 hours,"Enjoy a fantastic night cruise along the Huangpu River in the historic east and west Bund area, savor the most delightful…",Free cancellation,,,from,$129.07,per adult,More info,Taking safety measures
1,Free Cancellation up to 4 days in advance,By Amazing Shanghai Trip,https://www.tripadvisor.com/AttractionProductReview-g308272-d15303022-2_Day_Unlimited_Private_Trip_to_Suzhou_and_Hangzhou_by_Bullet_Train_from_Shanghai-.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d15303022-2_Day_Unlimited_Private_Trip_to_Suzhou_and_Hangzhou_by_Bullet_Train_from_Shanghai-.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5f/71/69/caption.jpg?w=500&h=400&s=1,2-Day Unlimited Private Trip to Suzhou and Hangzhou by Bullet Train from Shanghai,75.,https://www.tripadvisor.com/Attraction_Review-g308272-d10447058-Reviews-Amazing_Shanghai_Trip-Shanghai.html,Rail Tours,2 days,"There is a Chinese saying, ""Up in heaven, there is paradise; down on earth, there are Suzhou and Hangzhou"". It means that…",Free cancellation,,,from,$468.00,per adult,More info,Taking safety measures
5,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Shanghai Driver Guide,https://www.tripadvisor.com/AttractionProductReview-g308272-d12936158-Private_Day_Excursion_to_Suzhou_and_ZhouZhuang_Water_Village_from_Shanghai-Shangha.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d12936158-Private_Day_Excursion_to_Suzhou_and_ZhouZhuang_Water_Village_from_Shanghai-Shangha.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/23/05/caption.jpg?w=500&h=400&s=1,Private Day Excursion to Suzhou and ZhouZhuang Water Village from Shanghai,76.,https://www.tripadvisor.com/Attraction_Review-g308272-d4478949-Reviews-Shanghai_Driver_Guide-Shanghai.html,Full-day Tours,6+ hours,You will experience two picturesque towns in this private day tour. Su Zhou is one of the oldest towns in Southern China…,Free cancellation,,,from,$220.00,per adult,More info,
11,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Shanghai Advisor,https://www.tripadvisor.com/AttractionProductReview-g308272-d13353211-3_Hour_Small_Group_Tour_Shanghai_Old_Town_Discovery_with_Street_Food_Tasting-Shang.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d13353211-3_Hour_Small_Group_Tour_Shanghai_Old_Town_Discovery_with_Street_Food_Tasting-Shang.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/aa/40/22/caption.jpg?w=500&h=400&s=1,3-Hour Small Group Tour: Shanghai Old Town Discovery with Street Food Tasting,77.,https://www.tripadvisor.com/Attraction_Review-g308272-d7356343-Reviews-Shanghai_Advisor-Shanghai.html,Walking Tours,3 hours,Get acquainted with Shanghai old town and tasty local dim sum breakfast plus traditional tea ceremony experience on a 3-…,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$68.27,per adult,More info,
19,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Sunny Tours Shanghai,https://www.tripadvisor.com/AttractionProductReview-g308272-d13503496-4_Hour_Shanghai_Private_Flexible_Highlight_Tour_with_Lunch_or_Dinner_Option-Shangh.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d13503496-4_Hour_Shanghai_Private_Flexible_Highlight_Tour_with_Lunch_or_Dinner_Option-Shangh.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/e7/fc/caption.jpg?w=500&h=400&s=1,4-Hour Shanghai Private Flexible Highlight Tour with Lunch or Dinner Option,78.,https://www.tripadvisor.com/Attraction_Review-g308272-d2562015-Reviews-Sunny_Tours_Shanghai-Shanghai.html,Bus Tours,4–5 hours,"Discover the beauty of Shanghai from its history, culture, modern and ancient perspectives during this 4-hour ultimate private…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$122.67,per adult,More info,
5,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Shanghai Melody,https://www.tripadvisor.com/AttractionProductReview-g308272-d12835160-Private_Zhujiajiao_Ancient_Town_and_Harmony_Garden_Day_Tour_with_Gondola_Ride-Shan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d12835160-Private_Zhujiajiao_Ancient_Town_and_Harmony_Garden_Day_Tour_with_Gondola_Ride-Shan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/87/df/caption.jpg?w=500&h=400&s=1,Private Zhujiajiao Ancient Town and Harmony Garden Day Tour with Gondola Ride,79.,https://www.tripadvisor.com/Attraction_Review-g308272-d9874056-Reviews-Shanghai_Melody-Shanghai.html,Bus Tours,6 hours,This unique water town experience at Zhujiajiao is found no where else! Follow the hidden way into the undiscovered garden…,Free cancellation,,,from,$189.20,per adult,More info,
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Han Tang Tour Shanghai,https://www.tripadvisor.com/AttractionProductReview-g308272-d11446447-Round_trip_Transfer_by_High_Speed_Maglev_Train_Shanghai_Pudong_International_Airpo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d11446447-Round_trip_Transfer_by_High_Speed_Maglev_Train_Shanghai_Pudong_International_Airpo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/a2/e3/e7/caption.jpg?w=500&h=400&s=1,Round-trip Transfer by High-Speed Maglev Train: Shanghai Pudong International Airport,80.,https://www.tripadvisor.com/Attraction_Review-g308272-d2190711-Reviews-Han_Tang_Tour_Shanghai-Shanghai.html,,1 hour,"For fast transport to and from the Shanghai Pudong International Airport (PVG), book this round-trip transfer on the Maglev…",Free cancellation,,,from,$148.99,per adult,More info,Taking safety measures
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Shanghai Trippest Mini Group Tours,https://www.tripadvisor.com/AttractionProductReview-g308272-d11470379-Zhujiajiao_Water_Town_Tour_including_Huangpu_River_Night_Cruise-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d11470379-Zhujiajiao_Water_Town_Tour_including_Huangpu_River_Night_Cruise-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ae/36/0f/caption.jpg?w=500&h=400&s=1,Zhujiajiao Water Town Tour including Huangpu River Night Cruise,81.,https://www.tripadvisor.com/Attraction_Review-g308272-d6222868-Reviews-Shanghai_Trippest_Mini_Group_Tours-Shanghai.html,Full-day Tours,6+ hours,"Zhujiajiao, known as the ""Venice of Shanghai"", with a history of more than 1,700 years. Endowed with another elegant name…",Free cancellation,,,from,$232.54,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Amazing Shanghai Trip,https://www.tripadvisor.com/AttractionProductReview-g308272-d14101005-Half_Day_Private_Tour_to_Zhaojialou_Ancient_Town_with_Lunch_and_Boat_Ride-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d14101005-Half_Day_Private_Tour_to_Zhaojialou_Ancient_Town_with_Lunch_and_Boat_Ride-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/bf/77/caption.jpg?w=500&h=400&s=1,Half Day Private Tour to Zhaojialou Ancient Town with Lunch and Boat Ride,82.,https://www.tripadvisor.com/Attraction_Review-g308272-d10447058-Reviews-Amazing_Shanghai_Trip-Shanghai.html,Bus Tours,5 hours,"Zhaojialuo (Zhao Jia Tower) Ancient Town, located in Minhang District of Shanghai, and it's only 20km from Shanghai city…",Free cancellation,,,from,$145.00,per adult,More info,Taking safety measures
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Amazing Shanghai Trip,https://www.tripadvisor.com/AttractionProductReview-g308272-d15241637-Private_Round_Trip_Transfer_to_Top_6_Water_Villages_of_China_from_Shanghai_City-Sh.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d15241637-Private_Round_Trip_Transfer_to_Top_6_Water_Villages_of_China_from_Shanghai_City-Sh.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7a/c1/e4/caption.jpg?w=500&h=400&s=1,Private Round Trip Transfer to Top 6 Water Villages of China from Shanghai City,83.,https://www.tripadvisor.com/Attraction_Review-g308272-d10447058-Reviews-Amazing_Shanghai_Trip-Shanghai.html,,4–8 hours,Enjoy door-to-door service in a comfortable private vehicle operated by a courteous friendly driver from your centrally …,Free cancellation,,,from,$68.20,per adult,More info,Taking safety measures
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Amazing Shanghai Trip,https://www.tripadvisor.com/AttractionProductReview-g308272-d14101000-Private_Transfer_between_Shanghai_Disneyland_and_City_Hotel-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d14101000-Private_Transfer_between_Shanghai_Disneyland_and_City_Hotel-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/97/fc/caption.jpg?w=500&h=400&s=1,Private Transfer between Shanghai Disneyland and City Hotel,84.,https://www.tripadvisor.com/Attraction_Review-g308272-d10447058-Reviews-Amazing_Shanghai_Trip-Shanghai.html,,6–10 hours,Enjoy door-to-door service in a comfortable private vehicle operated by a courteous friendly driver from your hotel to Shanghai…,Free cancellation,,,from,$35.00,per adult,More info,Taking safety measures
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Quicktransfer,https://www.tripadvisor.com/AttractionProductReview-g308272-d15153940-Private_Arrival_or_Departure_Transfer_Shanghai_Pudong_Airport-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d15153940-Private_Arrival_or_Departure_Transfer_Shanghai_Pudong_Airport-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/55/4b/14/caption.jpg?w=500&h=400&s=1,Private Arrival or Departure Transfer: Shanghai Pudong Airport,85.,https://www.tripadvisor.com/Attraction_Review-g308272-d17701790-Reviews-Quicktransfer-Shanghai.html,,1 hour,"Use a door to door transfer, a comfortable and hassle free service that will allow you to enjoy your journey from the moment…",Free cancellation,,,from,$44.19,per adult,More info,Taking safety measures
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Han Tang Tour Shanghai,https://www.tripadvisor.com/AttractionProductReview-g308272-d11446466-Zhujiajiao_Water_Village_Half_Day_Tour-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d11446466-Zhujiajiao_Water_Village_Half_Day_Tour-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/a3/45/94/caption.jpg?w=500&h=400&s=1,Zhujiajiao Water Village Half Day Tour,86.,https://www.tripadvisor.com/Attraction_Review-g308272-d2190711-Reviews-Han_Tang_Tour_Shanghai-Shanghai.html,Bus Tours,4 hours,"Visit the the picturesque Zhujiajiao is a classic water village, over 400 years old with a signature five-arch bridge spanning…",Free cancellation,,,from,$105.60,per adult,More info,Taking safety measures
10,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Amazing Shanghai Trip,https://www.tripadvisor.com/AttractionProductReview-g308272-d12053524-Private_Amazing_Shanghai_City_Day_Tour_in_Your_Way-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d12053524-Private_Amazing_Shanghai_City_Day_Tour_in_Your_Way-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/36/36/caption.jpg?w=500&h=400&s=1,Private Amazing Shanghai City Day Tour in Your Way,87.,https://www.tripadvisor.com/Attraction_Review-g308272-d10447058-Reviews-Amazing_Shanghai_Trip-Shanghai.html,Bus Tours,6+ hours,Make the most of a day in Shanghai with this private customized highlights tour. Accompanied by your professional tour guide…,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$89.02,per adult,More info,
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Sunflower Tours,https://www.tripadvisor.com/AttractionProductReview-g308272-d14499645-Private_Day_Trip_to_Suzhou_from_Shanghai_by_Bullet_Train-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d14499645-Private_Day_Trip_to_Suzhou_from_Shanghai_by_Bullet_Train-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/e2/d7/caption.jpg?w=500&h=400&s=1,Private Day Trip to Suzhou from Shanghai by Bullet Train,88.,https://www.tripadvisor.com/Attraction_Review-g308272-d14131665-Reviews-Sunflower_Tours-Shanghai.html,Rail Tours,6+ hours,"Travel by bullet train from Shanghai to Suzhou, a relaxing 35-minute ride through the Chinese suburbs. With your local guide…",Free cancellation,,,from,$238.00,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Shanghai Foodie,https://www.tripadvisor.com/AttractionProductReview-g308272-d16702194-Private_Shanghai_Foodie_Adventures_with_Rooftop_Bar_Hopping-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d16702194-Private_Shanghai_Foodie_Adventures_with_Rooftop_Bar_Hopping-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/a3/df/e6/caption.jpg?w=500&h=400&s=1,Private Shanghai Foodie Adventures with Rooftop Bar Hopping,89.,https://www.tripadvisor.com/Attraction_Review-g308272-d10382938-Reviews-Shanghai_Foodie-Shanghai.html,Bus Tours,3–4 hours,Spend a lovely Shanghai night to experience the top handpicked local food and drinks by taking this private culinary tour…,Free cancellation,,,from,$186.67,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Amazing Shanghai Trip,https://www.tripadvisor.com/AttractionProductReview-g308272-d15618879-Independent_Tour_to_Shanghai_Donghai_Bridge_and_Yangshan_Port-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d15618879-Independent_Tour_to_Shanghai_Donghai_Bridge_and_Yangshan_Port-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/c4/0a/caption.jpg?w=500&h=400&s=1,Independent Tour to Shanghai Donghai Bridge and Yangshan Port,90.,https://www.tripadvisor.com/Attraction_Review-g308272-d10447058-Reviews-Amazing_Shanghai_Trip-Shanghai.html,Day Trips,6–8 hours,This self-guided tour offers you a comfortable private transfer service to the amazing Donghai Bridge (East Sea Grand Bridge…,Free cancellation,,,from,$93.84,per adult,More info,Taking safety measures
4,,,,,,,,,1,3,,5,,,,,,,
"1,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=eHZxXy9BdHRyYWN0aW9ucy1nMzA4MjcyLUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLVNoYW5naGFpLmh0bWxfeFJj,,,,,,,,,,,,,,,,
19,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Dong Dong Tour,https://www.tripadvisor.com/AttractionProductReview-g308272-d17684145-Shanghai_Evening_Food_Tour_Shanghai_tour_gastronomico_nocturno-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d17684145-Shanghai_Evening_Food_Tour_Shanghai_tour_gastronomico_nocturno-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b2/a8/50/caption.jpg?w=500&h=400&s=1,Shanghai Evening Food Tour/Shanghai tour gastronomico nocturno,121.,https://www.tripadvisor.com/Attraction_Review-g308272-d17650989-Reviews-Dong_Dong_Tour-Shanghai.html,Public Transportation Tours,3–4 hours,"Although the city's oily, sugary and soy sauce-doused cuisine can't be heralded as the best eating on the mainland, we love…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$85.34,per adult,More info,
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Sunny Tours Shanghai,https://www.tripadvisor.com/AttractionProductReview-g308272-d15567319-Private_Flexible_Shanghai_City_Highlights_and_Shopping_Combo_Tour-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d15567319-Private_Flexible_Shanghai_City_Highlights_and_Shopping_Combo_Tour-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/99/47/b8/caption.jpg?w=500&h=400&s=1,Private Flexible Shanghai City Highlights and Shopping Combo Tour,122.,https://www.tripadvisor.com/Attraction_Review-g308272-d2562015-Reviews-Sunny_Tours_Shanghai-Shanghai.html,Ports of Call Tours,7–8 hours,Discover some of the Shanghai's must-see highlights and tick off your must do shopping lists with a fully guided tour by…,Free cancellation,,,from,$160.00,per adult,More info,Taking safety measures
10,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Shanghai Driver Tom's Tour,https://www.tripadvisor.com/AttractionProductReview-g308272-d14014787-Pudong_airport_one_way_transfer_to_or_from_hotel_in_shanghai_downtown-Shanghai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g308272-d14014787-Pudong_airport_one_way_transfer_to_or_from_hotel_in_shanghai_downtown-Shanghai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/5b/00/caption.jpg?w=500&h=400&s=1,Pudong airport one way transfer to or from hotel in shanghai downtown,123.,https://www.tripadvisor.com/Attraction_Review-g308272-d8660919-Reviews-Shanghai_Driver_Tom_s_Tour-Shanghai.html,,1 hour,"Booking our safe and reliable airport transfer,  Avoid the stress of public transport and the hassle of crowded taxi ranks…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$45.80,per adult,More info,
