WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,WlYyy 5,cctrW 2,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
20,,By Travelling Chicken,https://www.tripadvisor.com/AttractionProductReview-g155019-d15304674-Dog_Sledding_and_Snowshoeing_Tour_from_Toronto-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d15304674-Dog_Sledding_and_Snowshoeing_Tour_from_Toronto-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/1e/2a/caption.jpg?w=500&h=400&s=1,Dog Sledding and Snowshoeing Tour from Toronto,29.,https://www.tripadvisor.com/Attraction_Review-g155019-d11918297-Reviews-Travelling_Chicken-Toronto_Ontario.html,,6+ hours,Dog sledding and snowshoeing are two truly Canadian experiences which should be on your winter bucket list. Enjoy the day…,,90% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$369.54,per adult,More info,Taking safety measures
54,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By King Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d11460255-Full_Day_Niagara_Falls_Tour_from_Toronto-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11460255-Full_Day_Niagara_Falls_Tour_from_Toronto-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/e7/4f/caption.jpg?w=500&h=400&s=1,Full-Day Niagara Falls Tour from Toronto,30.,https://www.tripadvisor.com/Attraction_Review-g154998-d1148888-Reviews-King_Tours-Niagara_Falls_Ontario.html,Full-day Tours,6+ hours,"Enjoy a full-day trip from Toronto to Niagara Falls, including pickup and drop-off from your hotel in Toronto. Stop at seasonal…",Free cancellation,,,from,$90.98,per adult,More info,
1,,,,,,,,,2,,,,,,,,,,
Frequently Asked Questions about Toronto,,,,,,,,,Which experiences are best for tours in Toronto?,What are the best places for tours in Toronto?,,Which places provide the best tours in Toronto for kids and families?,Which places provide the best tours in Toronto for couples?,,,Which places provide the best tours in Toronto for groups?,,Which places provide the best tours in Toronto for travelers on a budget?,
2,,,,,,,,,1,3,,,,,,,,,
322 places sorted by traveler favorites,"Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=bjNyXy9BdHRyYWN0aW9ucy1nMTU1MDE5LUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLVRvcm9udG9fT250YXJpby5odG1sXzI4SQ%3D%3D,,,,,,,,,,,,,,,,
,,By VoiceMap Toronto,,https://www.tripadvisor.com/AttractionProductReview-g155019-d21161658-Queen_Street_West_An_audio_tour_exploring_Toronto_s_coolest_street-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/9c/e4/27/caption.jpg?w=500&h=400&s=1,Queen Street West: An audio tour exploring Toronto's coolest street,61.,https://www.tripadvisor.com/Attraction_Review-g155019-d21087151-Reviews-VoiceMap_Toronto-Toronto_Ontario.html,Walking Tours,45–60 minutes,Queen Street West was recently declared the second coolest street in the world: to Canadians it's the coolest street in …,,,,from,$5.20,per adult,More info,
,,By VoiceMap Toronto,,https://www.tripadvisor.com/AttractionProductReview-g155019-d16741257-From_Ravines_of_Rosedale_to_the_Towers_of_Yorkville_A_Self_Guided_Audio_Tour-Toron.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/96/d5/aa/caption.jpg?w=500&h=400&s=1,From Ravines of Rosedale to the Towers of Yorkville: A Self-Guided Audio Tour,62.,https://www.tripadvisor.com/Attraction_Review-g155019-d21087151-Reviews-VoiceMap_Toronto-Toronto_Ontario.html,City Tours,1 hour,"Most Canadian cities are defined by hills and mountains, but Toronto has an upside-down quality. Its ravines are its hidden…",,,,from,$5.13,per adult,More info,
50,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Zoom Tours Niagara Falls,https://www.tripadvisor.com/AttractionProductReview-g155019-d12578468-Luxury_Niagara_Falls_Day_Trip_from_Toronto_with_Cruise_and_Lunch-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d12578468-Luxury_Niagara_Falls_Day_Trip_from_Toronto_with_Cruise_and_Lunch-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/f0/75/caption.jpg?w=500&h=400&s=1,Luxury Niagara Falls Day Trip from Toronto with Cruise and Lunch,63.,https://www.tripadvisor.com/Attraction_Review-g155019-d1627398-Reviews-Zoom_Tours_Niagara_Falls-Toronto_Ontario.html,Bus Tours,9–10 hours,"Our Tour provides Award winning Tours of Niagara Falls for last 25 years.

Experience the Falls with our Trained and Professional…",Free cancellation,,,from,$144.11,per adult,More info,Taking safety measures
62,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By TruExperiences Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d11456823-Luxury_Small_Group_Niagara_Falls_Day_Tour_from_Toronto_with_Hornblower_Cruise-Toro.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11456823-Luxury_Small_Group_Niagara_Falls_Day_Tour_from_Toronto_with_Hornblower_Cruise-Toro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/73/f8/fb/caption.jpg?w=500&h=400&s=1,Luxury Small-Group Niagara Falls Day Tour from Toronto with Hornblower Cruise,64.,https://www.tripadvisor.com/Attraction_Review-g155019-d8442530-Reviews-TruExperiences_Tours-Toronto_Ontario.html,Bus Tours,9–10 hours,"With a limit of just 12 guests, our small group tours of Niagara Falls allow more time for sightseeing. No long queues! …",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$226.53,per adult,More info,
43,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By City Cruises Toronto,https://www.tripadvisor.com/AttractionProductReview-g155019-d11452957-Toronto_Dinner_Cruise-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11452957-Toronto_Dinner_Cruise-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/fd/fe/a4/caption.jpg?w=500&h=400&s=1,Toronto Dinner Cruise,65.,https://www.tripadvisor.com/Attraction_Review-g155019-d1744957-Reviews-City_Cruises_Toronto-Toronto_Ontario.html,Coffee Cruises,3 hours,A Toronto Dinner Cruise is a special dining experience for any occasion. Stroll the outer decks and soak up the amazing …,Free cancellation,,,from,$98.24,per adult,More info,Taking safety measures
144,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Toronto Bicycle Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d11452913-Downtown_Toronto_Bike_Tour-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11452913-Downtown_Toronto_Bike_Tour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/49/8b/caption.jpg?w=500&h=400&s=1,Downtown Toronto Bike Tour,66.,https://www.tripadvisor.com/Attraction_Review-g155019-d2301516-Reviews-Toronto_Bicycle_Tours-Toronto_Ontario.html,City Tours,3–4 hours,"Hop on a bike and follow your local guide through downtown Toronto! Discover popular attractions such as Chinatown, Kensington…",Free cancellation,99% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$72.78,per adult,More info,
22,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By TBCL - Toronto Bus Co. Ltd.,https://www.tripadvisor.com/AttractionProductReview-g155019-d13365655-Niagara_Falls_Day_Tour_from_Toronto_including_Hornblower_Boat_Tour-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d13365655-Niagara_Falls_Day_Tour_from_Toronto_including_Hornblower_Boat_Tour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/42/6e/caption.jpg?w=500&h=400&s=1,Niagara Falls Day Tour from Toronto including Hornblower Boat Tour,67.,https://www.tripadvisor.com/Attraction_Review-g155019-d2518919-Reviews-TBCL_Toronto_Bus_Co_Ltd-Toronto_Ontario.html,Full-day Tours,6+ hours,"This full-day tour from Toronto to Niagara Falls includes a wine tasting and free time to explore Niagara Falls, plus you…",Free cancellation,,,from,$92.59,per adult,More info,Taking safety measures
23,,By Travelling Chicken,https://www.tripadvisor.com/AttractionProductReview-g155019-d14785518-Algonquin_Provincial_Park_Day_Tour_from_Toronto-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d14785518-Algonquin_Provincial_Park_Day_Tour_from_Toronto-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/dd/ef/caption.jpg?w=500&h=400&s=1,Algonquin Provincial Park Day Tour from Toronto,68.,https://www.tripadvisor.com/Attraction_Review-g155019-d11918297-Reviews-Travelling_Chicken-Toronto_Ontario.html,Adventure Tours,6+ hours,Join us for a day tour to the oldest provincial park in Canada. This trip runs all year around and depending on the weather…,,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$181.15,per adult,More info,Taking safety measures
58,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Toronto Bicycle Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d11470485-Toronto_Islands_Morning_Bike_Tour-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11470485-Toronto_Islands_Morning_Bike_Tour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/86/2d/e0/caption.jpg?w=500&h=400&s=1,Toronto Islands Morning Bike Tour,69.,https://www.tripadvisor.com/Attraction_Review-g155019-d2301516-Reviews-Toronto_Bicycle_Tours-Toronto_Ontario.html,Bike Tours,3–4 hours,Enjoy a 3.5-hour morning bicycle tour across the beautiful Toronto Islands. Explore the largest car-free community in North…,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$79.32,per adult,More info,
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tour To Niagara Falls,https://www.tripadvisor.com/AttractionProductReview-g155019-d15854262-Tour_to_Niagara_Falls_with_Cruise-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d15854262-Tour_to_Niagara_Falls_with_Cruise-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/87/db/caption.jpg?w=500&h=400&s=1,Tour to Niagara Falls with Cruise,70.,https://www.tripadvisor.com/Attraction_Review-g155019-d15815379-Reviews-Tour_To_Niagara_Falls-Toronto_Ontario.html,Full-day Tours,6+ hours,"Enjoy a fun day our from Toronto to Niagara Falls with a professionally trained safety drive and licenced tour guide. 

…",Free cancellation,,,from,$111.91,per adult,More info,
38,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Toronto Bicycle Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d11452914-Toronto_Islands_Evening_Bike_Tour-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11452914-Toronto_Islands_Evening_Bike_Tour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f8/78/25/caption.jpg?w=500&h=400&s=1,Toronto Islands Evening Bike Tour,71.,https://www.tripadvisor.com/Attraction_Review-g155019-d2301516-Reviews-Toronto_Bicycle_Tours-Toronto_Ontario.html,City Tours,3–4 hours,Explore Toronto by twilight on this fun and easy after-dinner cycle tour. Discover the beauty of Toronto's harbor at dusk…,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$81.88,per adult,More info,
135,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tasty Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d11481331-Toronto_Food_Tour_Taste_the_World_in_Kensington_Market-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11481331-Toronto_Food_Tour_Taste_the_World_in_Kensington_Market-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/0c/51/75/caption.jpg?w=500&h=400&s=1,Toronto Food Tour: Taste the World in Kensington Market,72.,https://www.tripadvisor.com/Attraction_Review-g155019-d2486978-Reviews-Tasty_Tours-Toronto_Ontario.html,Walking Tours,2–3 hours,"COVID-19 UPDATE: Our tours are open again! For your safety, we are capping our tours at a maximum of 6 participants!

My…",Free cancellation,99% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$71.65,per adult,More info,
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Redback Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d23292905-Niagara_Wine_Region_Experience_Luxury_Small_Group_Day_Tour-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d23292905-Niagara_Wine_Region_Experience_Luxury_Small_Group_Day_Tour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/d1/1c/85/caption.jpg?w=500&h=400&s=1,Niagara Wine Region Experience - Luxury Small Group Day Tour,73.,https://www.tripadvisor.com/Attraction_Review-g154990-d15874699-Reviews-Redback_Tours-Hamilton_Ontario.html,Bus Tours,6+ hours,"Enjoy a later morning start as we travel by luxury mini bus to the Niagara wine region, located a 90 minute drive from downtown…",Free cancellation,,,from,$131.92,per adult,More info,Taking safety measures
13,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Toronto Heli Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d11447632-Romantic_Jewel_Private_Helicopter_Tour_for_2-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11447632-Romantic_Jewel_Private_Helicopter_Tour_for_2-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/d9/fc/caption.jpg?w=500&h=400&s=1,Romantic Jewel - Private Helicopter Tour for 2,74.,https://www.tripadvisor.com/Attraction_Review-g155019-d6733082-Reviews-Toronto_Heli_Tours-Toronto_Ontario.html,Helicopter Tours,7 minutes,"Just for two, this flight is perfect for you and your honey. You will be gently lifted 2000ft over the unique and beautiful…",Free cancellation,,,from,$138.88,per adult,More info,Taking safety measures
25,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Zoom Tours Niagara Falls,https://www.tripadvisor.com/AttractionProductReview-g155019-d11482529-Small_Group_Niagara_Falls_Day_Tour_from_Toronto_with_Boat_and_Lunch_Options-Toront.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11482529-Small_Group_Niagara_Falls_Day_Tour_from_Toronto_with_Boat_and_Lunch_Options-Toront.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/0c/8c/caption.jpg?w=500&h=400&s=1,Small-Group Niagara Falls Day Tour from Toronto with Boat and Lunch Options,75.,https://www.tripadvisor.com/Attraction_Review-g155019-d1627398-Reviews-Zoom_Tours_Niagara_Falls-Toronto_Ontario.html,Bus Tours,6+ hours,"Feel the magic of the world famous Niagara Falls on this guided, full-day sightseeing tour from Toronto in a Luxury Mercedes…",Free cancellation,92% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$140.89,per adult,More info,
24,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By City Cruises Toronto,https://www.tripadvisor.com/AttractionProductReview-g155019-d11452958-Toronto_Brunch_Cruise-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11452958-Toronto_Brunch_Cruise-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/fd/fe/8c/caption.jpg?w=500&h=400&s=1,Toronto Brunch Cruise,76.,https://www.tripadvisor.com/Attraction_Review-g155019-d1744957-Reviews-City_Cruises_Toronto-Toronto_Ontario.html,Coffee Cruises,2 hours,"Whether you're from Toronto of just visiting the city, a Brunch Cruise aboard City Cruises Toronto is a great activity on…",Free cancellation,,,from,$71.04,per adult,More info,Taking safety measures
21,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Chopsticks+Forks,https://www.tripadvisor.com/AttractionProductReview-g155019-d16796570-Toronto_Great_Canadian_Food_Tour-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d16796570-Toronto_Great_Canadian_Food_Tour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cb/29/14/caption.jpg?w=500&h=400&s=1,Toronto Great Canadian Food Tour,77.,https://www.tripadvisor.com/Attraction_Review-g155019-d12034909-Reviews-Chopsticks_Forks-Toronto_Ontario.html,Walking Tours,2–3 hours,"In less than 2.5 hours, let us take the trouble off your hands to find and taste some of the best places to discover all…",Free cancellation,95% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$73.50,per adult,More info,
45,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Intrepid Urban Adventures - Toronto,https://www.tripadvisor.com/AttractionProductReview-g155019-d11454913-Small_Group_Walking_Tour_of_Toronto_s_Kensington_Market_and_Chinatown-Toronto_Onta.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11454913-Small_Group_Walking_Tour_of_Toronto_s_Kensington_Market_and_Chinatown-Toronto_Onta.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ce/fe/9f/caption.jpg?w=500&h=400&s=1,Small-Group Walking Tour of Toronto's Kensington Market and Chinatown,78.,https://www.tripadvisor.com/Attraction_Review-g155019-d23587913-Reviews-Intrepid_Urban_Adventures_Toronto-Toronto_Ontario.html,City Tours,2 hours,Discover two of Toronto's most colorful and multicultural neighborhoods on this small-group walking tour of Kensington Market…,Free cancellation,97% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$42.67,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Airlink Niagara Falls Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d11457583-Private_Tour_Niagara_Falls_from_Toronto_with_Lunch_and_Boat-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11457583-Private_Tour_Niagara_Falls_from_Toronto_with_Lunch_and_Boat-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/71/b4/42/caption.jpg?w=500&h=400&s=1,Private Tour: Niagara Falls from Toronto with Lunch and Boat,79.,https://www.tripadvisor.com/Attraction_Review-g155019-d1891074-Reviews-Airlink_Niagara_Falls_Tours-Toronto_Ontario.html,Luxury Car Tours,6–8 hours,Visit Niagara Falls in your own Luxury car/suv with a guide. Customize the entire day to your preferences and enjoy a day…,Free cancellation,,,from,$362.29,per adult,More info,Taking safety measures
10,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Zoom Tours Niagara Falls,https://www.tripadvisor.com/AttractionProductReview-g155019-d11485118-Luxury_Private_Tour_of_Niagara_Falls_from_Toronto-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11485118-Luxury_Private_Tour_of_Niagara_Falls_from_Toronto-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/59/75/9a/caption.jpg?w=500&h=400&s=1,Luxury Private Tour of Niagara Falls from Toronto,80.,https://www.tripadvisor.com/Attraction_Review-g155019-d1627398-Reviews-Zoom_Tours_Niagara_Falls-Toronto_Ontario.html,Bus Tours,5–8 hours,"Experience an exciting day tour of Niagara Falls, the largest waterfall in the world by the volume of whopping water siphoned…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$764.84,per group,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Airlink Niagara Falls Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d11446318-Niagara_Falls_Day_Tour_With_Lights_and_Fireworks_over_the_Falls-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d11446318-Niagara_Falls_Day_Tour_With_Lights_and_Fireworks_over_the_Falls-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/49/ea/caption.jpg?w=500&h=400&s=1,Niagara Falls Day Tour With Lights and Fireworks over the Falls,81.,https://www.tripadvisor.com/Attraction_Review-g155019-d1891074-Reviews-Airlink_Niagara_Falls_Tours-Toronto_Ontario.html,Full-day Tours,6+ hours,Experience Niagara Falls at night on this evening tour from Toronto. This tour includes complimentary pickup from all Toronto…,Free cancellation,,,from,$160.21,per adult,More info,Taking safety measures
11,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Lake Fever Wilderness Co.,https://www.tripadvisor.com/AttractionProductReview-g155019-d17608970-Algonquin_Group_Camping_Adventure_2_Day-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d17608970-Algonquin_Group_Camping_Adventure_2_Day-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/01/b3/caption.jpg?w=500&h=400&s=1,Algonquin Group Camping Adventure (2 Day),82.,https://www.tripadvisor.com/Attraction_Review-g155019-d17591963-Reviews-Lake_Fever_Wilderness_Co-Toronto_Ontario.html,Adventure Tours,2 days,"Welcome to the land of a thousand lakes, rocky ridges and strawberry sunsets. Join us for 2 days to explore the sheer vastness…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$261.66,per adult,More info,
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Haunted Walk of Toronto,https://www.tripadvisor.com/AttractionProductReview-g155019-d23499065-Spirits_of_the_Distillery_District_Ghost_Tour-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d23499065-Spirits_of_the_Distillery_District_Ghost_Tour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/3e/59/9a/caption.jpg?w=500&h=400&s=1,Spirits of the Distillery District Ghost Tour,83.,https://www.tripadvisor.com/Attraction_Review-g155019-d3203639-Reviews-Haunted_Walk_of_Toronto-Toronto_Ontario.html,Night Tours,1–2 hours,"With tales of gruesome accidents, the perilous world of whiskey-making, and the explosive War of 1812, you’ll quickly see…",Free cancellation,,,from,$22.74,per adult,More info,Taking safety measures
16,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Travelling Chicken,https://www.tripadvisor.com/AttractionProductReview-g155019-d14785516-Bruce_Peninsula_Day_Trip_from_Toronto-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d14785516-Bruce_Peninsula_Day_Trip_from_Toronto-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/0a/53/1e/caption.jpg?w=500&h=400&s=1,Bruce Peninsula Day Trip from Toronto,84.,https://www.tripadvisor.com/Attraction_Review-g155019-d11918297-Reviews-Travelling_Chicken-Toronto_Ontario.html,Adventure Tours,6+ hours,You will visit the most beautiful place of Ontario - Bruce Peninsula National Park. We travel only in small groups and we…,Free cancellation,93% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$173.10,per adult,More info,
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Eating Through T.O.,https://www.tripadvisor.com/AttractionProductReview-g155019-d19645568-Best_of_Toronto_Private_In_Car_Food_Sightseeing_Tour-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d19645568-Best_of_Toronto_Private_In_Car_Food_Sightseeing_Tour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/54/43/c9/caption.jpg?w=500&h=400&s=1,"Best of Toronto Private, In-Car, Food + Sightseeing Tour",85.,https://www.tripadvisor.com/Attraction_Review-g155019-d15639587-Reviews-Eating_Through_T_O-Toronto_Ontario.html,Bus Tours,3–5 hours,"Simply the best, most diverse, and customizable eating tour offered in Toronto.

Hop in our private luxury SUV to see the…",Free cancellation,,,from,$269.71,per adult,More info,Taking safety measures
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By See Sight Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d13822642-Scenic_Toronto_Night_Tour-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d13822642-Scenic_Toronto_Night_Tour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/71/b4/51/caption.jpg?w=500&h=400&s=1,Scenic Toronto Night Tour,86.,https://www.tripadvisor.com/Attraction_Review-g155019-d10717673-Reviews-See_Sight_Tours-Toronto_Ontario.html,Bus Tours,2–3 hours,Your tour begins with pick up from your hotel in downtown Toronto before heading out on a narrated driving tour along the…,Free cancellation,,,from,$103.86,per adult,More info,Taking safety measures
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Airlink Niagara Falls Tours,https://www.tripadvisor.com/AttractionProductReview-g155019-d14094181-Niagara_Falls_and_Niagara_on_the_Lake_All_Inclusive_Luxury_Bus_Day_Tour-Toronto_On.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d14094181-Niagara_Falls_and_Niagara_on_the_Lake_All_Inclusive_Luxury_Bus_Day_Tour-Toronto_On.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f4/ca/12/caption.jpg?w=500&h=400&s=1,Niagara Falls and Niagara on the Lake All Inclusive Luxury Bus Day Tour,87.,https://www.tripadvisor.com/Attraction_Review-g155019-d1891074-Reviews-Airlink_Niagara_Falls_Tours-Toronto_Ontario.html,Bus Tours,1 day,Experience Niagara Falls on this 1 day tour from Toronto. Skip the lines and enjoy a Niagara-on-the-Lake guided bus tour…,Free cancellation,,,from,$165.15,per adult,More info,Taking safety measures
21,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Go Tours Canada,https://www.tripadvisor.com/AttractionProductReview-g155019-d14771176-Ontario_Place_Segway_Glide-Toronto_Ontario.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g155019-d14771176-Ontario_Place_Segway_Glide-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/86/b3/10/caption.jpg?w=500&h=400&s=1,Ontario Place Segway Glide,88.,https://www.tripadvisor.com/Attraction_Review-g155019-d1924753-Reviews-Go_Tours_Canada-Toronto_Ontario.html,Segway Tours,60–75 minutes,Experience an incredible Segway Tour at Ontario Place. Ride through the rolling hills of the West Island and gorgeous William…,Free cancellation,95% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$55.55,per adult,More info,
