WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,iPqaD href 3,dugSS src 2,WlYyy 5,iPqaD,iPqaD href 5,WlYyy 6,dkvhj,WlYyy 7
325,https://www.tripadvisor.com/Attraction_Review-g187514-d3328187-Reviews-Espacio_Fundacion_Telefonica-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/09/f3/b4/espacio-fundacion-telefonica.jpg?w=500&h=400&s=1,Espacio Fundacion Telefonica,65.,https://www.tripadvisor.com/Attraction_Review-g187514-d3328187-Reviews-Espacio_Fundacion_Telefonica-Madrid.html#REVIEWS,Speciality Museums,Justicia,,,,,,,,
627,https://www.tripadvisor.com/Attraction_Review-g187514-d4700650-Reviews-Puente_de_Toledo-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/c2/19/2b/puente-de-toledo.jpg?w=500&h=-1&s=1,Puente de Toledo,66.,https://www.tripadvisor.com/Attraction_Review-g187514-d4700650-Reviews-Puente_de_Toledo-Madrid.html#REVIEWS,Points of Interest & Landmarks,Carabanchel,https://www.tripadvisor.com/Profile/emilya779,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/28/9f/96/emily-a.jpg?w=100&h=-1&s=1,By,emilya779,https://www.tripadvisor.com/ShowUserReviews-g187514-d4700650-r797137030-Puente_de_Toledo-Madrid.html,"And she agreed, being an",architect,", she could verify its novelty and quality."
410,https://www.tripadvisor.com/Attraction_Review-g187514-d4170335-Reviews-Teatro_Coliseum_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/46/53/75/teatro-coliseum.jpg?w=500&h=400&s=1,Teatro Coliseum Madrid,67.,https://www.tripadvisor.com/Attraction_Review-g187514-d4170335-Reviews-Teatro_Coliseum_Madrid-Madrid.html#REVIEWS,Theaters,Universidad,https://www.tripadvisor.com/Profile/twitacpb,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/10/2b/ae/twitacpb.jpg?w=100&h=-1&s=1,By,twitacpb,https://www.tripadvisor.com/ShowUserReviews-g187514-d4170335-r629134603-Teatro_Coliseum_Madrid-Madrid.html,", the musical",Anastasia,
307,https://www.tripadvisor.com/Attraction_Review-g187514-d2354488-Reviews-Mercado_de_Anton_Martin-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/5b/d7/a6/20190429-145239-largejpg.jpg?w=500&h=-1&s=1,Mercado de Anton Martin,68.,https://www.tripadvisor.com/Attraction_Review-g187514-d2354488-Reviews-Mercado_de_Anton_Martin-Madrid.html#REVIEWS,Flea & Street Markets,Embajadores,https://www.tripadvisor.com/Profile/bettyanp,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg?w=100&h=-1&s=1,By,bettyanp,https://www.tripadvisor.com/ShowUserReviews-g187514-d2354488-r691135546-Mercado_de_Anton_Martin-Madrid.html,Wonderful selection of,tapas,and food items for sale.
356,https://www.tripadvisor.com/Attraction_Review-g187514-d244713-Reviews-Parque_Juan_Carlos_I-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/16/5f/f5/lugar-de-esparcimiento.jpg?w=500&h=400&s=1,Parque Juan Carlos I,69.,https://www.tripadvisor.com/Attraction_Review-g187514-d244713-Reviews-Parque_Juan_Carlos_I-Madrid.html#REVIEWS,Parks,Barajas (District),https://www.tripadvisor.com/Profile/tangled12a,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg?w=100&h=-1&s=1,By,tangled12a,https://www.tripadvisor.com/ShowUserReviews-g187514-d244713-r563051778-Parque_Juan_Carlos_I-Madrid.html,Did catch the free train around the,park,but you cannot get on and off.
"1,239",https://www.tripadvisor.com/Attraction_Review-g187514-d244618-Reviews-Circulo_de_Bellas_Artes-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/66/d9/d6/circulo-de-las-artes.jpg?w=500&h=-1&s=1,Circulo de Bellas Artes,70.,https://www.tripadvisor.com/Attraction_Review-g187514-d244618-Reviews-Circulo_de_Bellas_Artes-Madrid.html#REVIEWS,Convention Centers,Paseo del Prado,https://www.tripadvisor.com/Profile/G4141OXdavidk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg?w=100&h=-1&s=1,By,G4141OXdavidk,https://www.tripadvisor.com/ShowUserReviews-g187514-d244618-r583985749-Circulo_de_Bellas_Artes-Madrid.html,For four,euros,apiece it’s reasonable There is a bar and you can get something to eat.
502,https://www.tripadvisor.com/Attraction_Review-g187514-d591721-Reviews-Biblioteca_Nacional_de_Espana-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/97/db/73/national-library.jpg?w=500&h=400&s=1,Biblioteca Nacional de España,71.,https://www.tripadvisor.com/Attraction_Review-g187514-d591721-Reviews-Biblioteca_Nacional_de_Espana-Madrid.html#REVIEWS,Libraries,Salamanca (District),,,,,,,,
"3,020",https://www.tripadvisor.com/Attraction_Review-g187514-d244305-Reviews-Zoo_Aquarium_de_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/58/32/aa/dsc06804-largejpg.jpg?w=500&h=-1&s=1,Zoo Aquarium de Madrid,72.,https://www.tripadvisor.com/Attraction_Review-g187514-d244305-Reviews-Zoo_Aquarium_de_Madrid-Madrid.html#REVIEWS,Zoos • Aquariums,Casa de Campo,https://www.tripadvisor.com/Profile/danaeire,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/7c/default-avatar-2020-29.jpg?w=100&h=-1&s=1,By,danaeire,https://www.tripadvisor.com/ShowUserReviews-g187514-d244305-r621526941-Zoo_Aquarium_de_Madrid-Madrid.html,... which is a great day out for the kids too) Shows at the zoo are really good including a seal and,dolphin show,.
501,https://www.tripadvisor.com/Attraction_Review-g187514-d4358775-Reviews-Teatro_Rialto-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/d9/93/a2/una-buena-eleccion-para.jpg?w=500&h=-1&s=1,Teatro Rialto,73.,https://www.tripadvisor.com/Attraction_Review-g187514-d4358775-Reviews-Teatro_Rialto-Madrid.html#REVIEWS,Theaters,Universidad,,,,,,,,
643,https://www.tripadvisor.com/Attraction_Review-g187514-d244688-Reviews-Teatro_Lara-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/fd/5e/4a/teatro-lara.jpg?w=500&h=-1&s=1,Teatro Lara,74.,https://www.tripadvisor.com/Attraction_Review-g187514-d244688-Reviews-Teatro_Lara-Madrid.html#REVIEWS,Theaters,Universidad,,,,,,,,
378,https://www.tripadvisor.com/Attraction_Review-g187514-d190546-Reviews-Paseo_de_la_Castellana-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/d7/a1/92/le-torri-kio-e-l-obelisco.jpg?w=500&h=-1&s=1,Paseo de la Castellana,75.,https://www.tripadvisor.com/Attraction_Review-g187514-d190546-Reviews-Paseo_de_la_Castellana-Madrid.html#REVIEWS,Neighborhoods • Points of Interest & Landmarks,Chamartín,,,,,,,,
500,https://www.tripadvisor.com/Attraction_Review-g187514-d244553-Reviews-Auditorio_Nacional_de_Musica-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/61/9a/2c/sala-sinfonica-del-auditorio.jpg?w=500&h=-1&s=1,Auditorio Nacional de Musica,76.,https://www.tripadvisor.com/Attraction_Review-g187514-d244553-Reviews-Auditorio_Nacional_de_Musica-Madrid.html#REVIEWS,Symphonies • National Parks,Chamartín,,,,,,,,
123,https://www.tripadvisor.com/Attraction_Review-g187514-d15553416-Reviews-Circlassica-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/db/77/9f/circlassica.jpg?w=500&h=-1&s=1,Circlassica,77.,https://www.tripadvisor.com/Attraction_Review-g187514-d15553416-Reviews-Circlassica-Madrid.html#REVIEWS,Theaters,Campo de las Naciones - Feria de Madrid,,,,,,,,
95,https://www.tripadvisor.com/Attraction_Review-g187514-d7100098-Reviews-Museo_Casa_de_la_Moneda-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/d5/ca/1f/museum-of-money.jpg?w=500&h=-1&s=1,Museo Casa de la Moneda,78.,https://www.tripadvisor.com/Attraction_Review-g187514-d7100098-Reviews-Museo_Casa_de_la_Moneda-Madrid.html#REVIEWS,Speciality Museums,Salamanca (District),https://www.tripadvisor.com/Profile/dicod712,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg?w=100&h=-1&s=1,By,dicod712,https://www.tripadvisor.com/ShowUserReviews-g187514-d7100098-r652300593-Museo_Casa_de_la_Moneda-Madrid.html,Fantastic museum with alot of invaluable,coins,.
411,https://www.tripadvisor.com/Attraction_Review-g187514-d244287-Reviews-Museo_de_America-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/96/75/6e/caption.jpg?w=500&h=400&s=1,Museo de America,79.,https://www.tripadvisor.com/Attraction_Review-g187514-d244287-Reviews-Museo_de_America-Madrid.html#REVIEWS,History Museums,Princesa,https://www.tripadvisor.com/Profile/rukshanaa2016,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/b2/default-avatar-2020-69.jpg?w=100&h=-1&s=1,By,rukshanaa2016,https://www.tripadvisor.com/ShowUserReviews-g187514-d244287-r717906175-Museo_de_America-Madrid.html,In a beautiful modern building with visual references to the past the history of the,Americas,is recounted with globe...
452,https://www.tripadvisor.com/Attraction_Review-g187514-d2147755-Reviews-Museo_del_Ferrocarril_de_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/dc/54/b1/vista-general-de-la-sala.jpg?w=500&h=400&s=1,Museo del Ferrocarril de Madrid,80.,https://www.tripadvisor.com/Attraction_Review-g187514-d2147755-Reviews-Museo_del_Ferrocarril_de_Madrid-Madrid.html#REVIEWS,Speciality Museums • History Museums,Arganzuela,,,,,,,,
208,https://www.tripadvisor.com/Attraction_Review-g187514-d7160196-Reviews-Palacio_de_Gaviria-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/42/7d/8f/las-obras-quedan-perfectamente.jpg?w=500&h=-1&s=1,Palacio de Gaviria,81.,https://www.tripadvisor.com/Attraction_Review-g187514-d7160196-Reviews-Palacio_de_Gaviria-Madrid.html#REVIEWS,Points of Interest & Landmarks • Architectural Buildings,Sol,,,,,,,,
"1,681",https://www.tripadvisor.com/Attraction_Review-g187514-d501697-Reviews-Plaza_de_Espana-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/8b/03/f4/plaza-de-espana.jpg?w=500&h=-1&s=1,Plaza de Espana,82.,https://www.tripadvisor.com/Attraction_Review-g187514-d501697-Reviews-Plaza_de_Espana-Madrid.html#REVIEWS,Points of Interest & Landmarks,Arguelles,https://www.tripadvisor.com/Profile/Q7840EUdanl,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/b7/3e/99/dan-l.jpg?w=100&h=-1&s=1,By,Q7840EUdanl,https://www.tripadvisor.com/ShowUserReviews-g187514-d501697-r582104018-Plaza_de_Espana-Madrid.html,Most tourists come here to see the statues - the,monument,to Miguel de Cervantes and the sculptures of Don Quixote an...
998,https://www.tripadvisor.com/Attraction_Review-g187514-d2412546-Reviews-Matadero_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/ed/cc/b4/img-20160416-111926-largejpg.jpg?w=500&h=400&s=1,Matadero Madrid,83.,https://www.tripadvisor.com/Attraction_Review-g187514-d2412546-Reviews-Matadero_Madrid-Madrid.html#REVIEWS,Art Galleries • Theaters,Madrid Río Park,,,,,,,,
"1,737",https://www.tripadvisor.com/Attraction_Review-g187514-d246159-Reviews-Cibeles_Fountain-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f7/9d/1d/beautiful-fountain.jpg?w=500&h=400&s=1,Cibeles Fountain,84.,https://www.tripadvisor.com/Attraction_Review-g187514-d246159-Reviews-Cibeles_Fountain-Madrid.html#REVIEWS,Fountains,Barrio de Salamanca,,,,,,,,
594,https://www.tripadvisor.com/Attraction_Review-g187514-d246518-Reviews-Plaza_de_la_Villa-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/0b/2b/77/quiet-and-peaceful.jpg?w=500&h=400&s=1,Plaza de la Villa,85.,https://www.tripadvisor.com/Attraction_Review-g187514-d246518-Reviews-Plaza_de_la_Villa-Madrid.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Austrias,https://www.tripadvisor.com/Profile/Ogi0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/1b/79/e2/ogi0.jpg?w=100&h=-1&s=1,By,Ogi0,https://www.tripadvisor.com/ShowUserReviews-g187514-d246518-r788672475-Plaza_de_la_Villa-Madrid.html,Between the,Royal Palace,and the Plaza Mayor is nestled this small historic square.
250,https://www.tripadvisor.com/Attraction_Review-g187514-d2530971-Reviews-Centro_de_Exposiciones_Arte_Canal-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/c7/20/a8/exposicion-cleopatra.jpg?w=500&h=-1&s=1,Centro de Exposiciones Arte Canal,86.,https://www.tripadvisor.com/Attraction_Review-g187514-d2530971-Reviews-Centro_de_Exposiciones_Arte_Canal-Madrid.html#REVIEWS,Art Galleries • Speciality Museums,Chamartín,,,,,,,,
232,https://www.tripadvisor.com/Attraction_Review-g187514-d592215-Reviews-Casa_de_la_Panaderia-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/4e/62/a4/filename-dsc-0276-jpg.jpg?w=500&h=-1&s=1,Casa de la Panaderia,87.,https://www.tripadvisor.com/Attraction_Review-g187514-d592215-Reviews-Casa_de_la_Panaderia-Madrid.html#REVIEWS,Historic Sites • Architectural Buildings,Sol,https://www.tripadvisor.com/Profile/Mairwen1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/40/9c/bc/avatar.jpg?w=100&h=-1&s=1,By,Mairwen1,https://www.tripadvisor.com/ShowUserReviews-g187514-d592215-r779299245-Casa_de_la_Panaderia-Madrid.html,is the most striking square and this colourful painted building catches your eye immediately.,Plaza Mayor,
455,https://www.tripadvisor.com/Attraction_Review-g187514-d3748397-Reviews-Monumento_a_Alfonso_XII-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/13/86/2c/impressive-monument.jpg?w=500&h=400&s=1,Monumento a Alfonso XII,88.,https://www.tripadvisor.com/Attraction_Review-g187514-d3748397-Reviews-Monumento_a_Alfonso_XII-Madrid.html#REVIEWS,Monuments & Statues,Barrio de Salamanca,https://www.tripadvisor.com/Profile/macedonboy,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/e5/89/22/macedonboy.jpg?w=100&h=-1&s=1,By,macedonboy,https://www.tripadvisor.com/ShowUserReviews-g187514-d3748397-r666445162-Monumento_a_Alfonso_XII-Madrid.html,The statue stands just in front of a semi-circular colonnade and is an,equestrian statue,"of the king, which itself is..."
175,https://www.tripadvisor.com/Attraction_Review-g187514-d6717498-Reviews-Congreso_de_los_Diputados-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/08/e2/01/congreso-de-los-diputados.jpg?w=500&h=400&s=1,Congreso de los Diputados,89.,https://www.tripadvisor.com/Attraction_Review-g187514-d6717498-Reviews-Congreso_de_los_Diputados-Madrid.html#REVIEWS,Points of Interest & Landmarks,Usera,,,,,,,,
"2,508",https://www.tripadvisor.com/Attraction_Review-g187514-d244293-Reviews-Parque_de_Atracciones-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/16/61/a8/abismo.jpg?w=500&h=-1&s=1,Parque de Atracciones,90.,https://www.tripadvisor.com/Attraction_Review-g187514-d244293-Reviews-Parque_de_Atracciones-Madrid.html#REVIEWS,Amusement & Theme Parks • Theaters,Casa de Campo,https://www.tripadvisor.com/Profile/GlobalTraveller1312,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg?w=100&h=-1&s=1,By,GlobalTraveller1312,https://www.tripadvisor.com/ShowUserReviews-g187514-d244293-r686503710-Parque_de_Atracciones-Madrid.html,Really good,Park,Some awesome rides Only issue is its a little small.
4,,,,,,1,3,,,,,,,,
374,https://www.tripadvisor.com/Attraction_Review-g187514-d2573161-Reviews-Centro_Comercial_Principe_Pio-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/4e/55/50/principe-pio-mall-voorheen.jpg?w=500&h=-1&s=1,Centro Comercial Príncipe Pío,121.,https://www.tripadvisor.com/Attraction_Review-g187514-d2573161-Reviews-Centro_Comercial_Principe_Pio-Madrid.html#REVIEWS,Shopping Malls,Casa de Campo,,,,,,,,
458,https://www.tripadvisor.com/Attraction_Review-g187514-d1419410-Reviews-IFEMA_Convention_Center_Feria_de_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d0/ee/40/photo4jpg.jpg?w=500&h=-1&s=1,IFEMA Convention Center - Feria de Madrid,122.,https://www.tripadvisor.com/Attraction_Review-g187514-d1419410-Reviews-IFEMA_Convention_Center_Feria_de_Madrid-Madrid.html#REVIEWS,Convention Centers,Campo de las Naciones - Feria de Madrid,,,,,,,,
47,https://www.tripadvisor.com/Attraction_Review-g187514-d8702340-Reviews-Parque_de_Berlin-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/60/1c/0a/20181114-121516-largejpg.jpg?w=500&h=-1&s=1,Parque de Berlin,123.,https://www.tripadvisor.com/Attraction_Review-g187514-d8702340-Reviews-Parque_de_Berlin-Madrid.html#REVIEWS,Parks • Gardens,Chamartín,https://www.tripadvisor.com/Profile/sheepygold,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg?w=100&h=-1&s=1,By,sheepygold,https://www.tripadvisor.com/ShowUserReviews-g187514-d8702340-r741898730-Parque_de_Berlin-Madrid.html,I sometimes walk through here to look at the,Berlin wall,.
164,https://www.tripadvisor.com/Attraction_Review-g187514-d2092224-Reviews-National_Anthropology_Museum-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/35/ba/59/img-20180819-120923-249.jpg?w=500&h=-1&s=1,National Anthropology Museum,124.,https://www.tripadvisor.com/Attraction_Review-g187514-d2092224-Reviews-National_Anthropology_Museum-Madrid.html#REVIEWS,Speciality Museums,Retiro,,,,,,,,
167,https://www.tripadvisor.com/Attraction_Review-g187514-d1466756-Reviews-Palacio_de_Linares-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/6f/7f/0d/exterior-of-palace-on.jpg?w=500&h=400&s=1,Palacio de Linares,125.,https://www.tripadvisor.com/Attraction_Review-g187514-d1466756-Reviews-Palacio_de_Linares-Madrid.html#REVIEWS,Castles,Salamanca (District),,,,,,,,
112,https://www.tripadvisor.com/Attraction_Review-g187514-d4722358-Reviews-Cuatro_Torres_Business_Area-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/5e/48/0a/los-4-gigantes.jpg?w=500&h=400&s=1,Cuatro Torres Business Area,126.,https://www.tripadvisor.com/Attraction_Review-g187514-d4722358-Reviews-Cuatro_Torres_Business_Area-Madrid.html#REVIEWS,Points of Interest & Landmarks,Financial District (Paseo Castellana),,,,,,,,
953,https://www.tripadvisor.com/Attraction_Review-g187514-d9592635-Reviews-El_Corte_Ingles-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/65/cc/e1/el-corte-ingles.jpg?w=500&h=400&s=1,El Corte Ingles,127.,https://www.tripadvisor.com/Attraction_Review-g187514-d9592635-Reviews-El_Corte_Ingles-Madrid.html#REVIEWS,Shopping Malls,Universidad,,,,,,,,
329,https://www.tripadvisor.com/Attraction_Review-g187514-d244682-Reviews-Teatro_Espanol-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/43/94/1d/nice-theatre.jpg?w=500&h=400&s=1,Teatro Espanol,128.,https://www.tripadvisor.com/Attraction_Review-g187514-d244682-Reviews-Teatro_Espanol-Madrid.html#REVIEWS,Theaters,Huertas,,,,,,,,
127,https://www.tripadvisor.com/Attraction_Review-g187514-d7087047-Reviews-La_Tabacalera_de_Lavapies-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/2e/6b/ed/la-tabacalera-de-lavapies.jpg?w=500&h=400&s=1,La Tabacalera de Lavapies,129.,https://www.tripadvisor.com/Attraction_Review-g187514-d7087047-Reviews-La_Tabacalera_de_Lavapies-Madrid.html#REVIEWS,Points of Interest & Landmarks,Embajadores,,,,,,,,
57,https://www.tripadvisor.com/Attraction_Review-g187514-d6499506-Reviews-Plaza_de_Olavide-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/07/18/af/photo0jpg.jpg?w=500&h=-1&s=1,Plaza de Olavide,130.,https://www.tripadvisor.com/Attraction_Review-g187514-d6499506-Reviews-Plaza_de_Olavide-Madrid.html#REVIEWS,Points of Interest & Landmarks,Chamberí,,,,,,,,
86,https://www.tripadvisor.com/Attraction_Review-g187514-d4102994-Reviews-Teatro_Munoz_Seca-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/96/55/9a/teatro-munoz-seca.jpg?w=500&h=-1&s=1,Teatro Munoz Seca,131.,https://www.tripadvisor.com/Attraction_Review-g187514-d4102994-Reviews-Teatro_Munoz_Seca-Madrid.html#REVIEWS,Theaters,Sol,,,,,,,,
248,https://www.tripadvisor.com/Attraction_Review-g187514-d313717-Reviews-Plaza_Lavapies-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/8c/99/a0/per-le-vie-del-quartiere.jpg?w=500&h=400&s=1,Plaza Lavapies,132.,https://www.tripadvisor.com/Attraction_Review-g187514-d313717-Reviews-Plaza_Lavapies-Madrid.html#REVIEWS,Points of Interest & Landmarks,Embajadores,,,,,,,,
84,https://www.tripadvisor.com/Attraction_Review-g187514-d10179685-Reviews-El_Corte_Ingles-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/1a/18/96/el-corte-ingles.jpg?w=500&h=-1&s=1,El Corte Ingles,133.,https://www.tripadvisor.com/Attraction_Review-g187514-d10179685-Reviews-El_Corte_Ingles-Madrid.html#REVIEWS,Department Stores,Cuatro Caminos,,,,,,,,
342,https://www.tripadvisor.com/Attraction_Review-g187514-d244693-Reviews-New_Apolo_Theater_Teatro_Nuevo_Apolo-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/13/61/77/teatro-nuevo-apolo.jpg?w=500&h=-1&s=1,New Apolo Theater (Teatro Nuevo Apolo),134.,https://www.tripadvisor.com/Attraction_Review-g187514-d244693-Reviews-New_Apolo_Theater_Teatro_Nuevo_Apolo-Madrid.html#REVIEWS,Theaters,Embajadores,,,,,,,,
111,https://www.tripadvisor.com/Attraction_Review-g187514-d2312365-Reviews-Iglesia_Catedral_Castrense-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/7d/1d/8c/iglesia-catedral-castrense.jpg?w=500&h=-1&s=1,Iglesia Catedral Castrense,135.,https://www.tripadvisor.com/Attraction_Review-g187514-d2312365-Reviews-Iglesia_Catedral_Castrense-Madrid.html#REVIEWS,Churches & Cathedrals,La Latina,,,,,,,,
"1,441",https://www.tripadvisor.com/Attraction_Review-g187514-d313698-Reviews-Cava_Baja_Gallery-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/5c/9f/37/anochece-en-cava-baja.jpg?w=500&h=400&s=1,Cava Baja Gallery,136.,https://www.tripadvisor.com/Attraction_Review-g187514-d313698-Reviews-Cava_Baja_Gallery-Madrid.html#REVIEWS,Art Galleries,Centro,,,,,,,,
169,https://www.tripadvisor.com/Attraction_Review-g187514-d2259808-Reviews-Monasterio_de_la_Encarnacion-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/5d/25/10/monasterio-de-la-encarnacion.jpg?w=500&h=-1&s=1,Monasterio de la Encarnacion,137.,https://www.tripadvisor.com/Attraction_Review-g187514-d2259808-Reviews-Monasterio_de_la_Encarnacion-Madrid.html#REVIEWS,Religious Sites,Austrias,https://www.tripadvisor.com/Profile/293neilk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,By,293neilk,https://www.tripadvisor.com/ShowUserReviews-g187514-d2259808-r584012946-Monasterio_de_la_Encarnacion-Madrid.html,We came across this,monastery,after we had visited the magnificent Royal Palace Madrid and what a lovely find.
54,https://www.tripadvisor.com/Attraction_Review-g187514-d4281960-Reviews-Plaza_de_Cascorro_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/8b/ea/a3/plaza-de-cascorro.jpg?w=500&h=-1&s=1,Plaza de Cascorro Madrid,138.,https://www.tripadvisor.com/Attraction_Review-g187514-d4281960-Reviews-Plaza_de_Cascorro_Madrid-Madrid.html#REVIEWS,Points of Interest & Landmarks,Embajadores,,,,,,,,
145,https://www.tripadvisor.com/Attraction_Review-g187514-d313699-Reviews-Casa_de_America-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/20/a2/42/19th-century-cultural.jpg?w=500&h=400&s=1,Casa de America,139.,https://www.tripadvisor.com/Attraction_Review-g187514-d313699-Reviews-Casa_de_America-Madrid.html#REVIEWS,Art Galleries,Salamanca (District),,,,,,,,
165,https://www.tripadvisor.com/Attraction_Review-g187514-d6775066-Reviews-Caja_Magica-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/82/0f/78/photo2jpg.jpg?w=500&h=-1&s=1,Caja Magica,140.,https://www.tripadvisor.com/Attraction_Review-g187514-d6775066-Reviews-Caja_Magica-Madrid.html#REVIEWS,Arenas & Stadiums,Usera,,,,,,,,
198,https://www.tripadvisor.com/Attraction_Review-g187514-d6436414-Reviews-Casino_Gran_Via-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/4a/b4/a1/getlstd-property-photo.jpg?w=500&h=400&s=1,Casino Gran Via,141.,https://www.tripadvisor.com/Attraction_Review-g187514-d6436414-Reviews-Casino_Gran_Via-Madrid.html#REVIEWS,Casinos,Justicia,,,,,,,,
127,https://www.tripadvisor.com/Attraction_Review-g187514-d190141-Reviews-Plaza_del_Dos_de_Mayo-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5d/21/7f/superb-plaza.jpg?w=500&h=400&s=1,Plaza del Dos de Mayo,142.,https://www.tripadvisor.com/Attraction_Review-g187514-d190141-Reviews-Plaza_del_Dos_de_Mayo-Madrid.html#REVIEWS,Points of Interest & Landmarks,Universidad,https://www.tripadvisor.com/Profile/293neilk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,By,293neilk,https://www.tripadvisor.com/ShowUserReviews-g187514-d190141-r703077347-Plaza_del_Dos_de_Mayo-Madrid.html,"... Velarde ,the first two soldiers killed in the 1808",uprising,against the French that sparked the Spanish War Of In...
