WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,iPqaD href 3,dugSS src 2,WlYyy 5,iPqaD,iPqaD href 5,WlYyy 6,dkvhj,WlYyy 7
37,https://www.tripadvisor.com/Attraction_Review-g60763-d7738946-Reviews-Titanic_Memorial_Park-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/6b/5d/32/titanic-memorial.jpg?w=500&h=400&s=1,Titanic Memorial Park,376.,https://www.tripadvisor.com/Attraction_Review-g60763-d7738946-Reviews-Titanic_Memorial_Park-New_York_City_New_York.html#REVIEWS,Points of Interest & Landmarks • Lighthouses,Downtown Manhattan (Downtown),https://www.tripadvisor.com/Profile/MCKD20,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/08/01/a2/mckd20.jpg?w=100&h=-1&s=1,By,MCKD20,https://www.tripadvisor.com/ShowUserReviews-g60763-d7738946-r566806013-Titanic_Memorial_Park-New_York_City_New_York.html,I see lots of people saying it's just an old,lighthouse,", it's not worth the trip However what most don't realize i..."
63,https://www.tripadvisor.com/Attraction_Review-g60763-d501515-Reviews-Tudor_City-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/08/8b/97/current-facade.jpg?w=500&h=400&s=1,Tudor City,377.,https://www.tripadvisor.com/Attraction_Review-g60763-d501515-Reviews-Tudor_City-New_York_City_New_York.html#REVIEWS,Neighborhoods,Midtown East,https://www.tripadvisor.com/Profile/MomAnna,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg?w=100&h=-1&s=1,By,MomAnna,https://www.tripadvisor.com/ShowUserReviews-g60763-d501515-r623265694-Tudor_City-New_York_City_New_York.html,and UN views.,East River,
77,https://www.tripadvisor.com/Attraction_Review-g60763-d3225258-Reviews-PlayStation_Theater-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/fe/c5/c4/img-20170325-210648-largejpg.jpg?w=500&h=-1&s=1,PlayStation Theater,378.,https://www.tripadvisor.com/Attraction_Review-g60763-d3225258-Reviews-PlayStation_Theater-New_York_City_New_York.html#REVIEWS,Theaters,Theater District,,,,,,,,
32,https://www.tripadvisor.com/Attraction_Review-g60763-d555471-Reviews-Gagosian_Gallery-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a3/84/fa/jenny-saville-at-the.jpg?w=500&h=-1&s=1,Gagosian Gallery,379.,https://www.tripadvisor.com/Attraction_Review-g60763-d555471-Reviews-Gagosian_Gallery-New_York_City_New_York.html#REVIEWS,Art Galleries,Chelsea,,,,,,,,
44,https://www.tripadvisor.com/Attraction_Review-g60763-d15941897-Reviews-The_American_Kennel_Club_Museum_of_the_Dog-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/88/eb/cc/the-akc-museum-of-the.jpg?w=500&h=400&s=1,The American Kennel Club Museum of the Dog,380.,https://www.tripadvisor.com/Attraction_Review-g60763-d15941897-Reviews-The_American_Kennel_Club_Museum_of_the_Dog-New_York_City_New_York.html#REVIEWS,Speciality Museums • History Museums,Murray Hill,https://www.tripadvisor.com/Profile/anorth52,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b7/c9/d3/anorth52.jpg?w=100&h=-1&s=1,By,anorth52,https://www.tripadvisor.com/ShowUserReviews-g60763-d15941897-r653473294-The_American_Kennel_Club_Museum_of_the_Dog-New_York_City_New_York.html,Great display of dog related art and an excellent,library,of canine reference books.
74,https://www.tripadvisor.com/Attraction_Review-g60763-d548689-Reviews-Church_of_Saint_Mary_the_Virgin-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/be/ff/33/church-of-saint-mary.jpg?w=500&h=-1&s=1,Church of Saint Mary the Virgin,381.,https://www.tripadvisor.com/Attraction_Review-g60763-d548689-Reviews-Church_of_Saint_Mary_the_Virgin-New_York_City_New_York.html#REVIEWS,Architectural Buildings • Religious Sites,Theater District,https://www.tripadvisor.com/Profile/LQK2010,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/0b/ec/5a/lqk2010.jpg?w=100&h=-1&s=1,By,LQK2010,https://www.tripadvisor.com/ShowUserReviews-g60763-d548689-r661290080-Church_of_Saint_Mary_the_Virgin-New_York_City_New_York.html,"The church is very beautiful, and located right at the heart of Lower Manhattan, near",Times Square,.
27,https://www.tripadvisor.com/Attraction_Review-g60763-d10806791-Reviews-Grand_Bazaar_NYC-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/10/ce/0a/wide-shot.jpg?w=500&h=-1&s=1,Grand Bazaar NYC,382.,https://www.tripadvisor.com/Attraction_Review-g60763-d10806791-Reviews-Grand_Bazaar_NYC-New_York_City_New_York.html#REVIEWS,Flea & Street Markets,Upper West Side,,,,,,,,
32,https://www.tripadvisor.com/Attraction_Review-g60763-d6953125-Reviews-The_National_Jazz_Museum_in_Harlem-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/32/cb/68/caption.jpg?w=500&h=-1&s=1,The National Jazz Museum in Harlem,383.,https://www.tripadvisor.com/Attraction_Review-g60763-d6953125-Reviews-The_National_Jazz_Museum_in_Harlem-New_York_City_New_York.html#REVIEWS,Speciality Museums,Harlem,https://www.tripadvisor.com/Profile/carole0223,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/ce/default-avatar-2020-7.jpg?w=100&h=-1&s=1,By,carole0223,https://www.tripadvisor.com/ShowUserReviews-g60763-d6953125-r666531371-The_National_Jazz_Museum_in_Harlem-New_York_City_New_York.html,... Armstrong and many other important figures in jazz,history,", a library of old recordings and artifacts, and even a..."
22,https://www.tripadvisor.com/Attraction_Review-g60763-d6224445-Reviews-United_Palace-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/ef/da/51/the-main-curtain.jpg?w=500&h=400&s=1,United Palace,384.,https://www.tripadvisor.com/Attraction_Review-g60763-d6224445-Reviews-United_Palace-New_York_City_New_York.html#REVIEWS,Points of Interest & Landmarks • Theaters,Washington Heights,,,,,,,,
64,https://www.tripadvisor.com/Attraction_Review-g60763-d136147-Reviews-Society_of_Illustrators-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/87/63/ed/photo0jpg.jpg?w=500&h=-1&s=1,Society of Illustrators,385.,https://www.tripadvisor.com/Attraction_Review-g60763-d136147-Reviews-Society_of_Illustrators-New_York_City_New_York.html#REVIEWS,Speciality Museums,Upper East Side,https://www.tripadvisor.com/Profile/Bi-coaster,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg?w=100&h=-1&s=1,By,Bi-coaster,https://www.tripadvisor.com/ShowUserReviews-g60763-d136147-r674748354-Society_of_Illustrators-New_York_City_New_York.html,We spent quite a bit of time exploring it and then looked at a wide range of,illustrations,from the permanent collect...
33,https://www.tripadvisor.com/Attraction_Review-g60763-d3546109-Reviews-The_Jefferson_Market_Garden-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d2/27/be/the-jefferson-market.jpg?w=500&h=-1&s=1,The Jefferson Market Garden,386.,https://www.tripadvisor.com/Attraction_Review-g60763-d3546109-Reviews-The_Jefferson_Market_Garden-New_York_City_New_York.html#REVIEWS,Gardens,West Village,,,,,,,,
29,https://www.tripadvisor.com/Attraction_Review-g60763-d5788532-Reviews-Mt_Olivet_Baptist_Church-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/0e/b8/9b/photo0jpg.jpg?w=500&h=-1&s=1,Mt Olivet Baptist Church,387.,https://www.tripadvisor.com/Attraction_Review-g60763-d5788532-Reviews-Mt_Olivet_Baptist_Church-New_York_City_New_York.html#REVIEWS,Churches & Cathedrals,Harlem,,,,,,,,
44,https://www.tripadvisor.com/Attraction_Review-g60763-d136995-Reviews-Bowery-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/6f/c4/a0/filename-dsc08560-jpg.jpg?w=500&h=400&s=1,Bowery,388.,https://www.tripadvisor.com/Attraction_Review-g60763-d136995-Reviews-Bowery-New_York_City_New_York.html#REVIEWS,Neighborhoods,Downtown Manhattan (Downtown),,,,,,,,
143,https://www.tripadvisor.com/Attraction_Review-g60763-d107824-Reviews-Museum_of_American_Finance-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/cf/5d/43/museum-of-american-finance.jpg?w=500&h=400&s=1,Museum of American Finance,389.,https://www.tripadvisor.com/Attraction_Review-g60763-d107824-Reviews-Museum_of_American_Finance-New_York_City_New_York.html#REVIEWS,Speciality Museums • History Museums,Downtown Manhattan (Downtown),,,,,,,,
97,https://www.tripadvisor.com/Attraction_Review-g60763-d110237-Reviews-Hispanic_Society_of_America-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/1f/b2/ad/caption.jpg?w=500&h=400&s=1,Hispanic Society of America,390.,https://www.tripadvisor.com/Attraction_Review-g60763-d110237-Reviews-Hispanic_Society_of_America-New_York_City_New_York.html#REVIEWS,Speciality Museums,Washington Heights,,,,,,,,
14,,,,,,1,13,,,,,,,,
15,https://www.tripadvisor.com/Attraction_Review-g60763-d548691-Reviews-Fulton_Fish_Market-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/1b/d8/6b/fulton-fish-market.jpg?w=500&h=-1&s=1,Fulton Fish Market,391.,https://www.tripadvisor.com/Attraction_Review-g60763-d548691-Reviews-Fulton_Fish_Market-New_York_City_New_York.html#REVIEWS,Flea & Street Markets,Downtown Manhattan (Downtown),,,,,,,,
15,https://www.tripadvisor.com/Attraction_Review-g60763-d3486654-Reviews-St_Nicholas_Park-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/76/de/3d/the-big-lawn.jpg?w=500&h=-1&s=1,St. Nicholas Park,392.,https://www.tripadvisor.com/Attraction_Review-g60763-d3486654-Reviews-St_Nicholas_Park-New_York_City_New_York.html#REVIEWS,Parks,Harlem,https://www.tripadvisor.com/Profile/654robertf654,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/14/49/64/caption.jpg?w=100&h=-1&s=1,By,654robertf654,https://www.tripadvisor.com/ShowUserReviews-g60763-d3486654-r666983349-St_Nicholas_Park-New_York_City_New_York.html,Wonderful Park in,Harlem,
35,https://www.tripadvisor.com/Attraction_Review-g60763-d11871814-Reviews-The_Pond-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/89/9e/e4/pond-with-skyline-2.jpg?w=500&h=400&s=1,The Pond,393.,https://www.tripadvisor.com/Attraction_Review-g60763-d11871814-Reviews-The_Pond-New_York_City_New_York.html#REVIEWS,Bodies of Water,Central Park,https://www.tripadvisor.com/Profile/StephenCr0ss,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/54/73/d3/stephencr0ss.jpg?w=100&h=-1&s=1,By,StephenCr0ss,https://www.tripadvisor.com/ShowUserReviews-g60763-d11871814-r722632478-The_Pond-New_York_City_New_York.html,Attractive pond (with features) at the southern end of,Central Park,.
30,https://www.tripadvisor.com/Attraction_Review-g60763-d10085005-Reviews-Fifth_Avenue_Presbyterian_Church-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/00/62/91/woodwork.jpg?w=500&h=400&s=1,Fifth Avenue Presbyterian Church,394.,https://www.tripadvisor.com/Attraction_Review-g60763-d10085005-Reviews-Fifth_Avenue_Presbyterian_Church-New_York_City_New_York.html#REVIEWS,Churches & Cathedrals,Midtown,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g60763-d8820311-Reviews-New_York_City_Wine_Food_Festival-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/12/53/8e/photo8jpg.jpg?w=500&h=400&s=1,New York City Wine & Food Festival,395.,https://www.tripadvisor.com/Attraction_Review-g60763-d8820311-Reviews-New_York_City_Wine_Food_Festival-New_York_City_New_York.html#REVIEWS,Food & Drink Festivals,Flatiron District,,,,,,,,
54,https://www.tripadvisor.com/Attraction_Review-g60763-d1130441-Reviews-Malcolm_Shabazz_Harlem_Market-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/df/e7/12/malcolm-shabazz-harlem.jpg?w=500&h=400&s=1,Malcolm Shabazz Harlem Market,396.,https://www.tripadvisor.com/Attraction_Review-g60763-d1130441-Reviews-Malcolm_Shabazz_Harlem_Market-New_York_City_New_York.html#REVIEWS,Flea & Street Markets,Harlem,,,,,,,,
30,https://www.tripadvisor.com/Attraction_Review-g60763-d12244559-Reviews-Salem_United_Methodist_Church-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c3/11/38/la-chiesa.jpg?w=500&h=400&s=1,Salem United Methodist Church,397.,https://www.tripadvisor.com/Attraction_Review-g60763-d12244559-Reviews-Salem_United_Methodist_Church-New_York_City_New_York.html#REVIEWS,Churches & Cathedrals,Harlem,,,,,,,,
25,https://www.tripadvisor.com/Attraction_Review-g60763-d2315917-Reviews-The_Church_of_St_Ignatius_Loyola-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/2f/67/02/photo0jpg.jpg?w=500&h=-1&s=1,The Church of St. Ignatius Loyola,398.,https://www.tripadvisor.com/Attraction_Review-g60763-d2315917-Reviews-The_Church_of_St_Ignatius_Loyola-New_York_City_New_York.html#REVIEWS,Churches & Cathedrals,Upper East Side,https://www.tripadvisor.com/Profile/tweedybird26,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg?w=100&h=-1&s=1,By,tweedybird26,https://www.tripadvisor.com/ShowUserReviews-g60763-d2315917-r743924631-The_Church_of_St_Ignatius_Loyola-New_York_City_New_York.html,This Jesuit,parish,is welcoming to all.
22,https://www.tripadvisor.com/Attraction_Review-g60763-d12541134-Reviews-Holland_Tunnel-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/98/43/d3/travesia-al-interior.jpg?w=500&h=400&s=1,Holland Tunnel,399.,https://www.tripadvisor.com/Attraction_Review-g60763-d12541134-Reviews-Holland_Tunnel-New_York_City_New_York.html#REVIEWS,Points of Interest & Landmarks,Gravesend,,,,,,,,
18,https://www.tripadvisor.com/Attraction_Review-g60763-d565017-Reviews-Laura_Pels_Theater-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b2/ee/15/laura-pels-theater.jpg?w=500&h=-1&s=1,Laura Pels Theater,400.,https://www.tripadvisor.com/Attraction_Review-g60763-d565017-Reviews-Laura_Pels_Theater-New_York_City_New_York.html#REVIEWS,Theaters,Theater District,,,,,,,,
18,https://www.tripadvisor.com/Attraction_Review-g60763-d14074467-Reviews-William_Tecumseh_Sherman_Monument-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/e9/85/b5/william-tecumseh-sherman.jpg?w=500&h=400&s=1,William Tecumseh Sherman Monument,401.,https://www.tripadvisor.com/Attraction_Review-g60763-d14074467-Reviews-William_Tecumseh_Sherman_Monument-New_York_City_New_York.html#REVIEWS,Monuments & Statues,Central Park,https://www.tripadvisor.com/Profile/StephenCr0ss,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/54/73/d3/stephencr0ss.jpg?w=100&h=-1&s=1,By,StephenCr0ss,https://www.tripadvisor.com/ShowUserReviews-g60763-d14074467-r722753520-William_Tecumseh_Sherman_Monument-New_York_City_New_York.html,Excellent stature in very bright colour at the corner of,Central Park,and 5th Ave.
37,https://www.tripadvisor.com/Attraction_Review-g60763-d6121146-Reviews-Barrow_Street_Theatre-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/64/14/e9/the-barrow-theater-building.jpg?w=400&h=300&s=1,Barrow Street Theatre,402.,https://www.tripadvisor.com/Attraction_Review-g60763-d6121146-Reviews-Barrow_Street_Theatre-New_York_City_New_York.html#REVIEWS,Theaters,West Village,,,,,,,,
25,https://www.tripadvisor.com/Attraction_Review-g60763-d145988-Reviews-Riverside_Drive-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/f3/ad/e2/riverside-drive.jpg?w=500&h=-1&s=1,Riverside Drive,403.,https://www.tripadvisor.com/Attraction_Review-g60763-d145988-Reviews-Riverside_Drive-New_York_City_New_York.html#REVIEWS,Points of Interest & Landmarks • Historic Walking Areas,Downtown Manhattan (Downtown),,,,,,,,
36,https://www.tripadvisor.com/Attraction_Review-g60763-d4817988-Reviews-Pier_45-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a1/79/d3/recorrido.jpg?w=500&h=400&s=1,Pier 45,404.,https://www.tripadvisor.com/Attraction_Review-g60763-d4817988-Reviews-Pier_45-New_York_City_New_York.html#REVIEWS,Points of Interest & Landmarks • Piers & Boardwalks,West Village,,,,,,,,
45,https://www.tripadvisor.com/Attraction_Review-g60763-d6380534-Reviews-St_Peter_s_Church-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8b/94/fa/roman-catholic-church.jpg?w=500&h=-1&s=1,St. Peter's Church,405.,https://www.tripadvisor.com/Attraction_Review-g60763-d6380534-Reviews-St_Peter_s_Church-New_York_City_New_York.html#REVIEWS,Churches & Cathedrals,Downtown Manhattan (Downtown),,,,,,,,
19,https://www.tripadvisor.com/Attraction_Review-g60763-d555467-Reviews-David_Zwirner_Gallery-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f6/a8/70/exhibit-jason-rhoades.jpg?w=500&h=400&s=1,David Zwirner Gallery,406.,https://www.tripadvisor.com/Attraction_Review-g60763-d555467-Reviews-David_Zwirner_Gallery-New_York_City_New_York.html#REVIEWS,Art Galleries,Chelsea,,,,,,,,
16,https://www.tripadvisor.com/Attraction_Review-g60763-d10425532-Reviews-Dave_s_New_york-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/8f/d6/47/img-20181129-120850-259.jpg?w=500&h=400&s=1,Dave's New york,407.,https://www.tripadvisor.com/Attraction_Review-g60763-d10425532-Reviews-Dave_s_New_york-New_York_City_New_York.html#REVIEWS,Factory Outlets,Chelsea,,,,,,,,
16,https://www.tripadvisor.com/Attraction_Review-g60763-d10701478-Reviews-East_River_Waterfront_Esplanade-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/90/39/4e/a-fascinating-walk-along.jpg?w=500&h=400&s=1,East River Waterfront Esplanade,408.,https://www.tripadvisor.com/Attraction_Review-g60763-d10701478-Reviews-East_River_Waterfront_Esplanade-New_York_City_New_York.html#REVIEWS,Biking Trails • Hiking Trails,Upper Manhattan (Uptown),,,,,,,,
28,https://www.tripadvisor.com/Attraction_Review-g60763-d144064-Reviews-Japan_Society-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/c8/68/84/japan-society.jpg?w=500&h=400&s=1,Japan Society,409.,https://www.tripadvisor.com/Attraction_Review-g60763-d144064-Reviews-Japan_Society-New_York_City_New_York.html#REVIEWS,Speciality Museums,Midtown East,,,,,,,,
60,https://www.tripadvisor.com/Attraction_Review-g60763-d2233063-Reviews-Victorian_Gardens-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/52/4b/ef/view-of-the-swings-and.jpg?w=500&h=-1&s=1,Victorian Gardens,410.,https://www.tripadvisor.com/Attraction_Review-g60763-d2233063-Reviews-Victorian_Gardens-New_York_City_New_York.html#REVIEWS,Amusement & Theme Parks,Central Park,,,,,,,,
46,https://www.tripadvisor.com/Attraction_Review-g60763-d3487981-Reviews-59E59_Theaters-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/78/9f/a5/photo4jpg.jpg?w=500&h=400&s=1,59E59 Theaters,411.,https://www.tripadvisor.com/Attraction_Review-g60763-d3487981-Reviews-59E59_Theaters-New_York_City_New_York.html#REVIEWS,Theaters,Upper East Side,,,,,,,,
40,https://www.tripadvisor.com/Attraction_Review-g60763-d2646755-Reviews-The_Players_Theatre-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/b2/be/46/inside-the-player-s-theater.jpg?w=500&h=-1&s=1,The Players Theatre,412.,https://www.tripadvisor.com/Attraction_Review-g60763-d2646755-Reviews-The_Players_Theatre-New_York_City_New_York.html#REVIEWS,Theaters,Greenwich Village,,,,,,,,
59,https://www.tripadvisor.com/Attraction_Review-g60763-d208026-Reviews-Greenflea_Flea_Market-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/0f/c2/9d/greenflea-flea-market.jpg?w=500&h=400&s=1,Greenflea Flea Market,413.,https://www.tripadvisor.com/Attraction_Review-g60763-d208026-Reviews-Greenflea_Flea_Market-New_York_City_New_York.html#REVIEWS,Flea & Street Markets,Upper West Side,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g60763-d6902731-Reviews-Frank_Gehry_Building-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d3/78/28/frank-gehry-building.jpg?w=500&h=-1&s=1,Frank Gehry Building,414.,https://www.tripadvisor.com/Attraction_Review-g60763-d6902731-Reviews-Frank_Gehry_Building-New_York_City_New_York.html#REVIEWS,Points of Interest & Landmarks,Downtown Manhattan (Downtown),,,,,,,,
23,https://www.tripadvisor.com/Attraction_Review-g60763-d565070-Reviews-Minetta_Lane_Theatre-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/97/50/dd/minetta-lane-theatre.jpg?w=500&h=400&s=1,Minetta Lane Theatre,415.,https://www.tripadvisor.com/Attraction_Review-g60763-d565070-Reviews-Minetta_Lane_Theatre-New_York_City_New_York.html#REVIEWS,Theaters,Greenwich Village,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g60763-d8595182-Reviews-The_Museum_of_Interesting_Things-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d7/ae/26/the-museum-of-interesting.jpg?w=500&h=400&s=1,The Museum of Interesting Things,416.,https://www.tripadvisor.com/Attraction_Review-g60763-d8595182-Reviews-The_Museum_of_Interesting_Things-New_York_City_New_York.html#REVIEWS,Science Museums • History Museums,Greenwich Village,,,,,,,,
37,https://www.tripadvisor.com/Attraction_Review-g60763-d4839883-Reviews-Pier_66_Maritime-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/1c/20/4f/pier-66-maritime.jpg?w=500&h=-1&s=1,Pier 66 Maritime,417.,https://www.tripadvisor.com/Attraction_Review-g60763-d4839883-Reviews-Pier_66_Maritime-New_York_City_New_York.html#REVIEWS,Points of Interest & Landmarks • Ships,Chelsea,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g60763-d10138408-Reviews-Rose_Theater-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/cb/13/0e/rose-theater-view-from.jpg?w=500&h=400&s=1,Rose Theater,418.,https://www.tripadvisor.com/Attraction_Review-g60763-d10138408-Reviews-Rose_Theater-New_York_City_New_York.html#REVIEWS,Theaters,Hell's Kitchen,,,,,,,,
35,https://www.tripadvisor.com/Attraction_Review-g60763-d4832685-Reviews-Christopher_Park-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/85/5b/4f/gay-liberation-by-american.jpg?w=500&h=400&s=1,Christopher Park,419.,https://www.tripadvisor.com/Attraction_Review-g60763-d4832685-Reviews-Christopher_Park-New_York_City_New_York.html#REVIEWS,Parks,Union Square,https://www.tripadvisor.com/Profile/TV2451,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg?w=100&h=-1&s=1,By,TV2451,https://www.tripadvisor.com/ShowUserReviews-g60763-d4832685-r820411025-Christopher_Park-New_York_City_New_York.html,And it's a green oasis is a built-up area with some,benches,for sitting and resting.
27,https://www.tripadvisor.com/Attraction_Review-g60763-d10088142-Reviews-Foley_Square-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e3/49/b4/photo0jpg.jpg?w=500&h=-1&s=1,Foley Square,420.,https://www.tripadvisor.com/Attraction_Review-g60763-d10088142-Reviews-Foley_Square-New_York_City_New_York.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,Downtown Manhattan (Downtown),,,,,,,,
15,,,,,,1,14,,,,,,,,
25,https://www.tripadvisor.com/Attraction_Review-g60763-d3539708-Reviews-Tudor_City_Greens-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d7/dd/dd/tudor-city-greens.jpg?w=500&h=400&s=1,Tudor City Greens,451.,https://www.tripadvisor.com/Attraction_Review-g60763-d3539708-Reviews-Tudor_City_Greens-New_York_City_New_York.html#REVIEWS,Parks,Midtown East,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g60763-d1226110-Reviews-Shrine_of_St_Elizabeth_Ann_Bayley_Seton-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/0f/7d/fa/shrine-of-saint-elizabeth.jpg?w=500&h=400&s=1,Shrine of St. Elizabeth Ann Bayley Seton,452.,https://www.tripadvisor.com/Attraction_Review-g60763-d1226110-Reviews-Shrine_of_St_Elizabeth_Ann_Bayley_Seton-New_York_City_New_York.html#REVIEWS,Religious Sites,Downtown Manhattan (Downtown),,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g60763-d12670071-Reviews-Taglialatella_Galleries-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/fe/4f/c4/img-20170723-112620-largejpg.jpg?w=500&h=400&s=1,Taglialatella Galleries,453.,https://www.tripadvisor.com/Attraction_Review-g60763-d12670071-Reviews-Taglialatella_Galleries-New_York_City_New_York.html#REVIEWS,Art Galleries,Chelsea,,,,,,,,
60,https://www.tripadvisor.com/Attraction_Review-g60763-d116228-Reviews-El_Museo_del_Barrio-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/4e/bb/4c/fashion-saturday.jpg?w=500&h=400&s=1,El Museo del Barrio,454.,https://www.tripadvisor.com/Attraction_Review-g60763-d116228-Reviews-El_Museo_del_Barrio-New_York_City_New_York.html#REVIEWS,Art Museums,Central Park,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g60763-d6481653-Reviews-Elmendorf_Reformed_Church-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bb/7c/af/elmendorf-church.jpg?w=500&h=400&s=1,Elmendorf Reformed Church,455.,https://www.tripadvisor.com/Attraction_Review-g60763-d6481653-Reviews-Elmendorf_Reformed_Church-New_York_City_New_York.html#REVIEWS,Churches & Cathedrals,East Harlem,,,,,,,,
24,https://www.tripadvisor.com/Attraction_Review-g60763-d12342393-Reviews-George_M_Cohan_Statue-New_York_City_New_York.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/be/f3/aa/george-m-cohan-statue.jpg?w=500&h=-1&s=1,George M. Cohan Statue,456.,https://www.tripadvisor.com/Attraction_Review-g60763-d12342393-Reviews-George_M_Cohan_Statue-New_York_City_New_York.html#REVIEWS,Monuments & Statues,Theater District,,,,,,,,
