,Attraction Name,Attraction Type,City,Country
441,Marble Road Market,Flea & Street Markets,Hong Kong,China
442,Harvey Nichols Store (Central),Shopping Malls,Hong Kong,China
443,Kowloon City Plaza,Shopping Malls,Hong Kong,China
444,Tin Hau Temple (Stanley),Religious Sites,Hong Kong,China
445,Tong Fuk Beach,Beaches,Hong Kong,China
446,Old Bank of China Building,Architectural Buildings,Hong Kong,China
447,Kai Tak Runway Park,Parks,Hong Kong,China
448,Bowring Street,Flea & Street Markets,Hong Kong,China
449,Park Central Shopping Mall,Shopping Malls,Hong Kong,China
450,298 Computer Zone,Department Stores,Hong Kong,China
451,Causeway Bay Typhoon Shelter,Points of Interest & Landmarks,Hong Kong,China
452,Cross Harbour Tunnel,Points of Interest & Landmarks,Hong Kong,China
453,Tin Shui Wai Park,Points of Interest & Landmarks,Hong Kong,China
454,University Museum and Art Gallery,Art Museums,Hong Kong,China
455,South Bay ( Hongkong Island),Beaches,Hong Kong,China
456,Bowrington Road Market,Flea & Street Markets,Hong Kong,China
457,Yuanpu Street Bird Park,Parks,Hong Kong,China
458,Jamia Mosque,Points of Interest & Landmarks,Hong Kong,China
459,Hong Kong Academy for Performing Arts,Educational sites,Hong Kong,China
460,Tai Tung Shan,Mountains,Hong Kong,China
461,Yau Ma Tei Theatre,Theaters,Hong Kong,China
462,Old Wan Chai Post Office,Historic Sites • Government Buildings,Hong Kong,China
463,The Cats Tea Room,Points of Interest & Landmarks,Hong Kong,China
464,Tai Po Kau Special Area,Nature & Wildlife Areas,Hong Kong,China
465,,1,Hong Kong,China
466,King Yin Lei,Historic Sites,Hong Kong,China
467,Lung Fu Shan Country Park,Parks,Hong Kong,China
468,St. Joseph's Church,Churches & Cathedrals,Hong Kong,China
469,Fireboat Alexander Grantham Exhibition Gallery,Speciality Museums,Hong Kong,China
470,Yuen Tsuen Ancient Trail,Nature & Wildlife Areas • Hiking Trails,Hong Kong,China
471,Admiralty Centre Shopping Arcade,Shopping Malls,Hong Kong,China
472,Pat Sin Leng Country Park,Parks,Hong Kong,China
473,Kolour Tsuen Wan,Department Stores • Shopping Malls,Hong Kong,China
474,Tung Chung Fort,Historic Sites • Ancient Ruins,Hong Kong,China
475,Kat Hing Wai,Points of Interest & Landmarks,Hong Kong,China
476,Grand Millennium Plaza,Points of Interest & Landmarks • Shopping Malls,Hong Kong,China
477,The Forsgate Conservatory,Parks,Hong Kong,China
478,Sam Kah Village,Points of Interest & Landmarks,Hong Kong,China
479,Paradise Mall,Shopping Malls,Hong Kong,China
480,Victoria Dockside,Points of Interest & Landmarks • Architectural Buildings,Hong Kong,China
481,Tai Tam Valley,Hiking Trails,Hong Kong,China
482,Government House,Points of Interest & Landmarks • Architectural Buildings,Hong Kong,China
483,East Point City,Shopping Malls,Hong Kong,China
484,Fu Tung Plaza,Shopping Malls,Hong Kong,China
485,Ginza Plaza,Shopping Malls,Hong Kong,China
486,Jordan Valley Park,Parks,Hong Kong,China
487,Hong Kong Trams Station Museum,Speciality Museums,Hong Kong,China
488,MOSTown,Shopping Malls,Hong Kong,China
489,The Urban Council Centenary Garden,Parks • Gardens,Hong Kong,China
490,Stanley Military Cemetery,Cemeteries,Hong Kong,China
491,Kingswood Ginza,Shopping Malls,Hong Kong,China
492,Opera Gallery Hong Kong,Art Galleries,Hong Kong,China
493,Glacier Ice Skating Rink,Sports Complexes,Hong Kong,China
494,Gagosian Gallery,Points of Interest & Landmarks,Hong Kong,China
495,Tsuen Wan Park,Parks,Hong Kong,China
496,,1,Hong Kong,China
497,Tsuen Kam Centre Shopping Mall,Shopping Malls,Hong Kong,China
498,Tuen Mun Trend Plaza,Shopping Malls,Hong Kong,China
499,City Gallery,Speciality Museums,Hong Kong,China
500,Ginza Square,Gardens,Hong Kong,China
501,Stitt and Stephen Lion statues,Points of Interest & Landmarks • Monuments & Statues,Hong Kong,China
502,Queen Elizabeth Stadium,Sports Complexes,Hong Kong,China
503,Tsui Sing Lau Pagoda,Historic Sites,Hong Kong,China
504,Hong Kong House of Stories,Speciality Museums • History Museums,Hong Kong,China
505,Chuk Lam Sim Yuen,Religious Sites,Hong Kong,China
506,The westwood,Shopping Malls,Hong Kong,China
507,The Hong Kong Polytechnic University,Universities & Schools,Hong Kong,China
508,Tseung Kwan O (Formerly Junk Bay),Bodies of Water,Hong Kong,China
509,Yuen Long Landmark,Shopping Malls,Hong Kong,China
510,Cheung Sha Wan Plaza,Shopping Malls,Hong Kong,China
511,Catholic Bethanie,Churches & Cathedrals,Hong Kong,China
512,Lee Theatre,Shopping Malls,Hong Kong,China
513,Hong Kong Arts Centre,Points of Interest & Landmarks,Hong Kong,China
514,Lamma Fisherfolk's Village,Points of Interest & Landmarks,Hong Kong,China
515,Bride's Pool Nature Trail,Hiking Trails,Hong Kong,China
516,Sum Ngai Brass Factory and Chinese Works of Art Outlet,,Hong Kong,China
517,Kun Ting Study Hall,Historic Sites • Architectural Buildings,Hong Kong,China
518,The Pawn,Historic Sites,Hong Kong,China
519,Blue House,Historic Sites • Architectural Buildings,Hong Kong,China
520,Miu Fat Buddhist Monastery,Religious Sites,Hong Kong,China
521,Central Market,Flea & Street Markets,Hong Kong,China
522,Landmark Alexandra,Shopping Malls,Hong Kong,China
523,Fanling Town Centre Plaza,Shopping Malls,Hong Kong,China
524,Fung Yuen Butterfly Reserve,Nature & Wildlife Areas,Hong Kong,China
525,Island Place,Shopping Malls,Hong Kong,China
526,Chinese Goods Centre,Shopping Malls,Hong Kong,China
527,,1,Hong Kong,China
