WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,iPqaD href 3,dugSS src 2,WlYyy 4,iPqaD,iPqaD href 5,WlYyy 5,dkvhj,WlYyy 6
59,https://www.tripadvisor.com/Attraction_Review-g35805-d109712-Reviews-Pilsen-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/fa/34/d8/murals.jpg?w=500&h=-1&s=1,Pilsen,64.,https://www.tripadvisor.com/Attraction_Review-g35805-d109712-Reviews-Pilsen-Chicago_Illinois.html#REVIEWS,Neighborhoods,Lower West Side,https://www.tripadvisor.com/Profile/RusPat_704,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg?w=100&h=-1&s=1,By,RusPat_704,https://www.tripadvisor.com/ShowUserReviews-g35805-d109712-r601279226-Pilsen-Chicago_Illinois.html,This is a wonderful Mexican neighborhood complete with colorful,murals,.
262,https://www.tripadvisor.com/Attraction_Review-g35805-d110079-Reviews-Harold_Washington_Library_Center-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/b8/2f/4a/winter-garden.jpg?w=500&h=400&s=1,Harold Washington Library Center,65.,https://www.tripadvisor.com/Attraction_Review-g35805-d110079-Reviews-Harold_Washington_Library_Center-Chicago_Illinois.html#REVIEWS,Libraries,Downtown / The Loop,https://www.tripadvisor.com/Profile/HappyDesiNomad,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e4/f5/7a/happydesinomad.jpg?w=100&h=-1&s=1,By,HappyDesiNomad,https://www.tripadvisor.com/ShowUserReviews-g35805-d110079-r574653675-Harold_Washington_Library_Center-Chicago_Illinois.html,Wonderful place in the centre of town with contemplative,winter garden,on the top floor.
161,https://www.tripadvisor.com/Attraction_Review-g35805-d11689736-Reviews-Centennial_Wheel-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/fb/70/d8/standing-on-navy-pier.jpg?w=500&h=-1&s=1,Centennial Wheel,66.,https://www.tripadvisor.com/Attraction_Review-g35805-d11689736-Reviews-Centennial_Wheel-Chicago_Illinois.html#REVIEWS,Observation Decks & Towers,Near North Side,https://www.tripadvisor.com/Profile/866TaylorB,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/7f/avatar066.jpg?w=100&h=-1&s=1,By,866TaylorB,https://www.tripadvisor.com/ShowUserReviews-g35805-d11689736-r702535024-Centennial_Wheel-Chicago_Illinois.html,Located at 600 East Grand Avenue in the bustling and always busy,Navy Pier,"entertainment complex, it offers one and a..."
95,https://www.tripadvisor.com/Attraction_Review-g35805-d208745-Reviews-Boystown-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d6/15/86/boystown-4.jpg?w=500&h=-1&s=1,Boystown,67.,https://www.tripadvisor.com/Attraction_Review-g35805-d208745-Reviews-Boystown-Chicago_Illinois.html#REVIEWS,Neighborhoods,North Side,,,,,,,,
426,https://www.tripadvisor.com/Attraction_Review-g35805-d142954-Reviews-Goodman_Theatre-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/f3/62/f3/interior-of-the-owen.jpg?w=500&h=400&s=1,Goodman Theatre,68.,https://www.tripadvisor.com/Attraction_Review-g35805-d142954-Reviews-Goodman_Theatre-Chicago_Illinois.html#REVIEWS,Theaters,Downtown / The Loop,,,,,,,,
57,https://www.tripadvisor.com/Attraction_Review-g35805-d534488-Reviews-Pullman_Historic_District-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/92/f0/11/pullman-historic-district.jpg?w=500&h=-1&s=1,Pullman Historic District,69.,https://www.tripadvisor.com/Attraction_Review-g35805-d534488-Reviews-Pullman_Historic_District-Chicago_Illinois.html#REVIEWS,Neighborhoods • Historic Walking Areas,Pullman,https://www.tripadvisor.com/Profile/NPandPNWTraveler,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg?w=100&h=-1&s=1,By,NPandPNWTraveler,https://www.tripadvisor.com/ShowUserReviews-g35805-d534488-r593787805-Pullman_Historic_District-Chicago_Illinois.html,The,visitor center,has a movie and exhibits.
914,https://www.tripadvisor.com/Attraction_Review-g35805-d104006-Reviews-Soldier_Field-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/35/f0/aa/wwwsoldierfieldnet.jpg?w=500&h=400&s=1,Soldier Field,70.,https://www.tripadvisor.com/Attraction_Review-g35805-d104006-Reviews-Soldier_Field-Chicago_Illinois.html#REVIEWS,Arenas & Stadiums,Burnham Park,https://www.tripadvisor.com/Profile/perke22,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg?w=100&h=-1&s=1,By,perke22,https://www.tripadvisor.com/ShowUserReviews-g35805-d104006-r618371248-Soldier_Field-Chicago_Illinois.html,I went to Soldier Field for a Chicago,Bears game,in a pre season match against the Chiefs.
58,https://www.tripadvisor.com/Attraction_Review-g35805-d17391318-Reviews-Hamilton_The_Exhibition-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/5a/11/9a/hamilton-exhibit-chicago.jpg?w=500&h=-1&s=1,Hamilton: The Exhibition,71.,https://www.tripadvisor.com/Attraction_Review-g35805-d17391318-Reviews-Hamilton_The_Exhibition-Chicago_Illinois.html#REVIEWS,Speciality Museums • History Museums,Burnham Park,,,,,,,,
224,https://www.tripadvisor.com/Attraction_Review-g35805-d7146418-Reviews-Historic_Water_Tower-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/57/b1/4a/20180308-182731-02-largejpg.jpg?w=500&h=-1&s=1,Historic Water Tower,72.,https://www.tripadvisor.com/Attraction_Review-g35805-d7146418-Reviews-Historic_Water_Tower-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks • Observation Decks & Towers,Near North Side,https://www.tripadvisor.com/Profile/parrottdize,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/2e/bb/9b/parrottdize.jpg?w=100&h=-1&s=1,By,parrottdize,https://www.tripadvisor.com/ShowUserReviews-g35805-d7146418-r729830275-Historic_Water_Tower-Chicago_Illinois.html,"... States having been built in 1869, and is one of the few buildings to have survived the",Great Chicago Fire,of 1871.
201,https://www.tripadvisor.com/Attraction_Review-g35805-d110089-Reviews-The_Peggy_Notebaert_Nature_Museum-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/8b/7f/3c/surrounded-by-nature.jpg?w=500&h=400&s=1,The Peggy Notebaert Nature Museum,73.,https://www.tripadvisor.com/Attraction_Review-g35805-d110089-Reviews-The_Peggy_Notebaert_Nature_Museum-Chicago_Illinois.html#REVIEWS,Speciality Museums • Natural History Museums,North Side,https://www.tripadvisor.com/Profile/Deepti111,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/12/44/9f/deepti111.jpg?w=100&h=-1&s=1,By,Deepti111,https://www.tripadvisor.com/ShowUserReviews-g35805-d110089-r652254626-The_Peggy_Notebaert_Nature_Museum-Chicago_Illinois.html,it has a,butterfly exhibit,and tons of lotuses.
122,https://www.tripadvisor.com/Attraction_Review-g35805-d142951-Reviews-Andersonville-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/20/34/4f/jesus-saves-sign.jpg?w=500&h=400&s=1,Andersonville,74.,https://www.tripadvisor.com/Attraction_Review-g35805-d142951-Reviews-Andersonville-Chicago_Illinois.html#REVIEWS,Neighborhoods,Far North Side,,,,,,,,
157,https://www.tripadvisor.com/Attraction_Review-g35805-d9884785-Reviews-Tilt-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/bf/2a/37/no-puedes-perderte-esta.jpg?w=500&h=400&s=1,Tilt,75.,https://www.tripadvisor.com/Attraction_Review-g35805-d9884785-Reviews-Tilt-Chicago_Illinois.html#REVIEWS,Lookouts,Near North Side,https://www.tripadvisor.com/Profile/denisecall15,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg?w=100&h=-1&s=1,By,denisecall15,https://www.tripadvisor.com/ShowUserReviews-g35805-d9884785-r608581092-Tilt-Chicago_Illinois.html,Found out you have to purchase the $20,observation deck,tickets and then $8 tickets for the Tilt.
143,https://www.tripadvisor.com/Attraction_Review-g35805-d501522-Reviews-Merchandise_Mart-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/1f/de/c5/the-merchandise-mart.jpg?w=500&h=-1&s=1,Merchandise Mart,76.,https://www.tripadvisor.com/Attraction_Review-g35805-d501522-Reviews-Merchandise_Mart-Chicago_Illinois.html#REVIEWS,Architectural Buildings • Shopping Malls,Near North Side,https://www.tripadvisor.com/Profile/619jeffry,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg?w=100&h=-1&s=1,By,619jeffry,https://www.tripadvisor.com/ShowUserReviews-g35805-d501522-r607188407-Merchandise_Mart-Chicago_Illinois.html,The,Kennedy family,"bought it, and now it functions as a giant retail and office conurbation."
260,https://www.tripadvisor.com/Attraction_Review-g35805-d3660407-Reviews-Calder_s_Flamingo-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/85/6e/3e/img-20180623-174829-785.jpg?w=500&h=400&s=1,Calder’s Flamingo,77.,https://www.tripadvisor.com/Attraction_Review-g35805-d3660407-Reviews-Calder_s_Flamingo-Chicago_Illinois.html#REVIEWS,Monuments & Statues,Downtown / The Loop,https://www.tripadvisor.com/Profile/noic2015,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/87/56/c8/noic2015.jpg?w=100&h=-1&s=1,By,noic2015,https://www.tripadvisor.com/ShowUserReviews-g35805-d3660407-r694069005-Calder_s_Flamingo-Chicago_Illinois.html,Love the unique,statue,
159,https://www.tripadvisor.com/Attraction_Review-g35805-d501525-Reviews-Marina_City-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/98/0e/a4/19-floors-of-parking.jpg?w=500&h=-1&s=1,Marina City,78.,https://www.tripadvisor.com/Attraction_Review-g35805-d501525-Reviews-Marina_City-Chicago_Illinois.html#REVIEWS,Neighborhoods • Architectural Buildings,Near North Side,https://www.tripadvisor.com/Profile/CaptTrouble,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/79/8e/0c/capttrouble.jpg?w=100&h=-1&s=1,By,CaptTrouble,https://www.tripadvisor.com/ShowUserReviews-g35805-d501525-r583140225-Marina_City-Chicago_Illinois.html,At,river level,", they function as a small marina."
53,https://www.tripadvisor.com/Attraction_Review-g35805-d17814839-Reviews-Teatro_Zinzanni-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2d/02/d0/20191130-113818-largejpg.jpg?w=500&h=-1&s=1,Teatro Zinzanni,79.,https://www.tripadvisor.com/Attraction_Review-g35805-d17814839-Reviews-Teatro_Zinzanni-Chicago_Illinois.html#REVIEWS,Cirque du Soleil Shows,Downtown / The Loop,https://www.tripadvisor.com/Profile/SuzanneetRon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ae/ac/91/suzanneetron.jpg?w=100&h=-1&s=1,By,SuzanneetRon,https://www.tripadvisor.com/ShowUserReviews-g35805-d17814839-r729495069-Teatro_Zinzanni-Chicago_Illinois.html,There is a lot of,audience participation,and masterful gymnastics from the ceiling and on the raised center stage.
229,https://www.tripadvisor.com/Attraction_Review-g35805-d561064-Reviews-Fourth_Presbyterian_Church-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/87/61/33/interieur.jpg?w=500&h=400&s=1,Fourth Presbyterian Church,80.,https://www.tripadvisor.com/Attraction_Review-g35805-d561064-Reviews-Fourth_Presbyterian_Church-Chicago_Illinois.html#REVIEWS,Religious Sites,Near North Side,https://www.tripadvisor.com/Profile/729haroldb,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg?w=100&h=-1&s=1,By,729haroldb,https://www.tripadvisor.com/ShowUserReviews-g35805-d561064-r706185743-Fourth_Presbyterian_Church-Chicago_Illinois.html,if you are going to the 360 (John Hancock) or walking down,The Magnificent Mile,takes a few minutes to experience the...
610,https://www.tripadvisor.com/Attraction_Review-g35805-d169628-Reviews-Chicago_Chinatown-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/15/30/b4/pui-tak-center-entry.jpg?w=500&h=400&s=1,Chicago Chinatown,81.,https://www.tripadvisor.com/Attraction_Review-g35805-d169628-Reviews-Chicago_Chinatown-Chicago_Illinois.html#REVIEWS,Neighborhoods,Chinatown,https://www.tripadvisor.com/Profile/Hillbillybean,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg?w=100&h=-1&s=1,By,Hillbillybean,https://www.tripadvisor.com/ShowUserReviews-g35805-d169628-r676370518-Chicago_Chinatown-Chicago_Illinois.html,We stopped at different places to try,Dim Sum,", a smoothie with tapioca balls, Chinese baked goods, 1/4 duck, and beef..."
870,https://www.tripadvisor.com/Attraction_Review-g35805-d131667-Reviews-Museum_of_Contemporary_Art-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/31/88/b3/looking-down-the-staircase.jpg?w=500&h=400&s=1,Museum of Contemporary Art,82.,https://www.tripadvisor.com/Attraction_Review-g35805-d131667-Reviews-Museum_of_Contemporary_Art-Chicago_Illinois.html#REVIEWS,Art Museums,Near North Side,https://www.tripadvisor.com/Profile/twyss,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/9d/bf/0d/twyss.jpg?w=100&h=-1&s=1,By,twyss,https://www.tripadvisor.com/ShowUserReviews-g35805-d131667-r670684392-Museum_of_Contemporary_Art-Chicago_Illinois.html,"I appreciated the variety of exhibitions, the medium size of the museum, the restaurant and the",gift shop,.
70,https://www.tripadvisor.com/Attraction_Review-g35805-d2296420-Reviews-Willie_Dixon_s_Blues_Heaven_Foundation-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/31/4f/fa/willie-dixon-s-blues.jpg?w=500&h=400&s=1,Willie Dixon's Blues Heaven Foundation,83.,https://www.tripadvisor.com/Attraction_Review-g35805-d2296420-Reviews-Willie_Dixon_s_Blues_Heaven_Foundation-Chicago_Illinois.html#REVIEWS,Historic Sites,South Loop,,,,,,,,
95,https://www.tripadvisor.com/Attraction_Review-g35805-d144244-Reviews-DuSable_Museum_of_African_American_History-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2a/07/d5/dusable-museum-of-african.jpg?w=500&h=-1&s=1,DuSable Museum of African American History,84.,https://www.tripadvisor.com/Attraction_Review-g35805-d144244-Reviews-DuSable_Museum_of_African_American_History-Chicago_Illinois.html#REVIEWS,History Museums,Washington Park,https://www.tripadvisor.com/Profile/866TaylorB,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/7f/avatar066.jpg?w=100&h=-1&s=1,By,866TaylorB,https://www.tripadvisor.com/ShowUserReviews-g35805-d144244-r633660687-DuSable_Museum_of_African_American_History-Chicago_Illinois.html,"The museum has a collection of 13,000 artifacts, books, photographs,",art objects,and memorabilia.
213,https://www.tripadvisor.com/Attraction_Review-g35805-d561072-Reviews-Graceland_Cemetery-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/08/e5/65/great-cemetery.jpg?w=500&h=-1&s=1,Graceland Cemetery,85.,https://www.tripadvisor.com/Attraction_Review-g35805-d561072-Reviews-Graceland_Cemetery-Chicago_Illinois.html#REVIEWS,Cemeteries,Far North Side,https://www.tripadvisor.com/Profile/eboh13,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f2/cf/fa/emily-b.jpg?w=100&h=-1&s=1,By,eboh13,https://www.tripadvisor.com/ShowUserReviews-g35805-d561072-r802616519-Graceland_Cemetery-Chicago_Illinois.html,"There’s so much history in this cemetery, many legendary architects and who’s who of Chicago are",buried here,.
417,https://www.tripadvisor.com/Attraction_Review-g35805-d549354-Reviews-Chicago_Transit_Authority_CTA-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/9a/9d/2b/l-train.jpg?w=500&h=400&s=1,Chicago Transit Authority - CTA,86.,https://www.tripadvisor.com/Attraction_Review-g35805-d549354-Reviews-Chicago_Transit_Authority_CTA-Chicago_Illinois.html#REVIEWS,Public Transportation Systems,West Loop,https://www.tripadvisor.com/Profile/KazSydAustralia,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg?w=100&h=-1&s=1,By,KazSydAustralia,https://www.tripadvisor.com/ShowUserReviews-g35805-d549354-r599407692-Chicago_Transit_Authority_CTA-Chicago_Illinois.html,The CTA,BLUE Line,"from Chicago’s O’Hare Airport to downtown and the suburbs, and back is the cheapest and the most co..."
92,https://www.tripadvisor.com/Attraction_Review-g35805-d8331254-Reviews-Route_66-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/2d/af/f3/route-66.jpg?w=500&h=400&s=1,Route 66,87.,https://www.tripadvisor.com/Attraction_Review-g35805-d8331254-Reviews-Route_66-Chicago_Illinois.html#REVIEWS,Scenic Drives • Scenic Walking Areas,Downtown / The Loop,,,,,,,,
81,https://www.tripadvisor.com/Attraction_Review-g35805-d7075451-Reviews-Oz_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/54/ea/cb/oz-park.jpg?w=500&h=-1&s=1,Oz Park,88.,https://www.tripadvisor.com/Attraction_Review-g35805-d7075451-Reviews-Oz_Park-Chicago_Illinois.html#REVIEWS,Parks,North Side,,,,,,,,
135,https://www.tripadvisor.com/Attraction_Review-g35805-d2536000-Reviews-French_Market-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ba/29/68/p-20190529-124351-largejpg.jpg?w=500&h=-1&s=1,French Market,89.,https://www.tripadvisor.com/Attraction_Review-g35805-d2536000-Reviews-French_Market-Chicago_Illinois.html#REVIEWS,Flea & Street Markets,West Loop,https://www.tripadvisor.com/Profile/516adt,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg?w=100&h=-1&s=1,By,516adt,https://www.tripadvisor.com/ShowUserReviews-g35805-d2536000-r592268696-French_Market-Chicago_Illinois.html,I love this relatively new phenomenon of food markets filled with dozens of stalls of different food,vendors,.
70,https://www.tripadvisor.com/Attraction_Review-g35805-d3971231-Reviews-Aqua_Tower-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/59/aa/8d/aqua-tower.jpg?w=500&h=400&s=1,Aqua Tower,90.,https://www.tripadvisor.com/Attraction_Review-g35805-d3971231-Reviews-Aqua_Tower-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks,Downtown / The Loop,,,,,,,,
4,,,,,,1,3,,,5,,,,,
127,https://www.tripadvisor.com/Attraction_Review-g35805-d560694-Reviews-Ohio_Street_Beach-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/b9/41/34/playa.jpg?w=500&h=-1&s=1,Ohio Street Beach,91.,https://www.tripadvisor.com/Attraction_Review-g35805-d560694-Reviews-Ohio_Street_Beach-Chicago_Illinois.html#REVIEWS,Beaches,Near North Side,,,,,,,,
34,https://www.tripadvisor.com/Attraction_Review-g35805-d10020692-Reviews-Chicago_Marathon-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/bc/7f/66/chicago-marathon.jpg?w=500&h=400&s=1,Chicago Marathon,92.,https://www.tripadvisor.com/Attraction_Review-g35805-d10020692-Reviews-Chicago_Marathon-Chicago_Illinois.html#REVIEWS,Sporting Events,Grant Park,,,,,,,,
83,https://www.tripadvisor.com/Attraction_Review-g35805-d4501617-Reviews-Chagall_s_Four_Seasons-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/ab/1a/01/chagall-s-four-seasons.jpg?w=500&h=400&s=1,Chagall's Four Seasons,93.,https://www.tripadvisor.com/Attraction_Review-g35805-d4501617-Reviews-Chagall_s_Four_Seasons-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks,Downtown / The Loop,,,,,,,,
93,https://www.tripadvisor.com/Attraction_Review-g35805-d557732-Reviews-Glessner_House_Museum-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/6c/38/dd/the-area.jpg?w=500&h=-1&s=1,Glessner House Museum,94.,https://www.tripadvisor.com/Attraction_Review-g35805-d557732-Reviews-Glessner_House_Museum-Chicago_Illinois.html#REVIEWS,Speciality Museums • Historic Sites,South Loop,https://www.tripadvisor.com/Profile/866TaylorB,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/7f/avatar066.jpg?w=100&h=-1&s=1,By,866TaylorB,https://www.tripadvisor.com/ShowUserReviews-g35805-d557732-r806039563-Glessner_House_Museum-Chicago_Illinois.html,Located at 1800 South,Prairie Avenue,"on Chicago's near South Side, in the Prairie Avenue Historic District, Glessner..."
355,https://www.tripadvisor.com/Attraction_Review-g35805-d142955-Reviews-Oak_Street_Beach-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/ee/06/73/20170626-070956-1-1-effects.jpg?w=500&h=-1&s=1,Oak Street Beach,95.,https://www.tripadvisor.com/Attraction_Review-g35805-d142955-Reviews-Oak_Street_Beach-Chicago_Illinois.html#REVIEWS,Beaches,Near North Side,,,,,,,,
52,https://www.tripadvisor.com/Attraction_Review-g35805-d15262626-Reviews-John_Hancock_Center-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/74/c3/f8/photo0jpg.jpg?w=500&h=400&s=1,John Hancock Center,96.,https://www.tripadvisor.com/Attraction_Review-g35805-d15262626-Reviews-John_Hancock_Center-Chicago_Illinois.html#REVIEWS,Architectural Buildings,Near North Side,https://www.tripadvisor.com/Profile/alibabaaa13,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/0a/c5/c4/ali-m.jpg?w=100&h=-1&s=1,By,alibabaaa13,https://www.tripadvisor.com/ShowUserReviews-g35805-d15262626-r750267607-John_Hancock_Center-Chicago_Illinois.html,Even the,glass floor,one.
49,https://www.tripadvisor.com/Attraction_Review-g35805-d560121-Reviews-Carbide_and_Carbon_Building-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/20/77/b5/carbide-and-carbon-building.jpg?w=500&h=-1&s=1,Carbide and Carbon Building,97.,https://www.tripadvisor.com/Attraction_Review-g35805-d560121-Reviews-Carbide_and_Carbon_Building-Chicago_Illinois.html#REVIEWS,Architectural Buildings,Downtown / The Loop,,,,,,,,
70,https://www.tripadvisor.com/Attraction_Review-g35805-d169630-Reviews-Hyde_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/28/6e/ae/centro.jpg?w=500&h=-1&s=1,Hyde Park,98.,https://www.tripadvisor.com/Attraction_Review-g35805-d169630-Reviews-Hyde_Park-Chicago_Illinois.html#REVIEWS,Neighborhoods,Grant Park,,,,,,,,
31,https://www.tripadvisor.com/Attraction_Review-g35805-d10282611-Reviews-The_Old_Town_of_Chicago-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/78/c9/e3/old-town-chicago-27-september.jpg?w=500&h=-1&s=1,The Old Town of Chicago,99.,https://www.tripadvisor.com/Attraction_Review-g35805-d10282611-Reviews-The_Old_Town_of_Chicago-Chicago_Illinois.html#REVIEWS,Neighborhoods,Near North Side,,,,,,,,
58,https://www.tripadvisor.com/Attraction_Review-g35805-d2536003-Reviews-Chicago_Pedway-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/8b/65/62/tiffany-ceiling-in-former.jpg?w=500&h=400&s=1,Chicago Pedway,100.,https://www.tripadvisor.com/Attraction_Review-g35805-d2536003-Reviews-Chicago_Pedway-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks,Near North Side,,,,,,,,
31,https://www.tripadvisor.com/Attraction_Review-g35805-d3250604-Reviews-Jackson_Park_s_Japanese_Garden-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/3b/6e/cc/img-20190420-180604-largejpg.jpg?w=500&h=-1&s=1,Jackson Park's Japanese Garden,101.,https://www.tripadvisor.com/Attraction_Review-g35805-d3250604-Reviews-Jackson_Park_s_Japanese_Garden-Chicago_Illinois.html#REVIEWS,Gardens,Hyde Park,,,,,,,,
76,https://www.tripadvisor.com/Attraction_Review-g35805-d3678289-Reviews-Old_St_Patrick_s_Church-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/51/a6/89/old-st-patrick-s-church.jpg?w=500&h=-1&s=1,Old St. Patrick's Church,102.,https://www.tripadvisor.com/Attraction_Review-g35805-d3678289-Reviews-Old_St_Patrick_s_Church-Chicago_Illinois.html#REVIEWS,Churches & Cathedrals,West Loop,,,,,,,,
78,https://www.tripadvisor.com/Attraction_Review-g35805-d4136939-Reviews-Broadway_Playhouse-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/ce/86/d2/getlstd-property-photo.jpg?w=500&h=400&s=1,Broadway Playhouse,103.,https://www.tripadvisor.com/Attraction_Review-g35805-d4136939-Reviews-Broadway_Playhouse-Chicago_Illinois.html#REVIEWS,Theaters,Near North Side,,,,,,,,
86,https://www.tripadvisor.com/Attraction_Review-g35805-d7186565-Reviews-Lagunitas_Brewing_Company-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7d/65/e5/bar-dentro-da-fabrica.jpg?w=500&h=-1&s=1,Lagunitas Brewing Company,104.,https://www.tripadvisor.com/Attraction_Review-g35805-d7186565-Reviews-Lagunitas_Brewing_Company-Chicago_Illinois.html#REVIEWS,Breweries,Marshall Square,,,,,,,,
119,https://www.tripadvisor.com/Attraction_Review-g35805-d107448-Reviews-Chicago_Board_of_Trade_Building-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/59/16/97/chicago-board-of-trade.jpg?w=500&h=-1&s=1,Chicago Board of Trade Building,105.,https://www.tripadvisor.com/Attraction_Review-g35805-d107448-Reviews-Chicago_Board_of_Trade_Building-Chicago_Illinois.html#REVIEWS,Architectural Buildings,Downtown / The Loop,,,,,,,,
30,https://www.tripadvisor.com/Attraction_Review-g35805-d8093223-Reviews-Wrigleyville-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/11/a2/0f/wrigleyville.jpg?w=500&h=-1&s=1,Wrigleyville,106.,https://www.tripadvisor.com/Attraction_Review-g35805-d8093223-Reviews-Wrigleyville-Chicago_Illinois.html#REVIEWS,Neighborhoods • Scenic Walking Areas,North Side,https://www.tripadvisor.com/Profile/JoeJ956,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/17/e5/d9/joe-j.jpg?w=100&h=-1&s=1,By,JoeJ956,https://www.tripadvisor.com/ShowUserReviews-g35805-d8093223-r645780954-Wrigleyville-Chicago_Illinois.html,"My family made a day of touring the ballpark, walking around the community, and eating at the",Cubby Bear,.
