,Attraction Name,Attraction Type,City,Country
430,Riverview 8th Avenue,Points of Interest & Landmarks • Bridges,Seoul,South Korea
431,JN Shopping Mall,Shopping Malls,Seoul,South Korea
432,Solbat Neighborhood Park,Parks,Seoul,South Korea
433,Macheon Market,Flea & Street Markets,Seoul,South Korea
434,Yeongchwisa,Points of Interest & Landmarks • Historic Walking Areas,Seoul,South Korea
435,Dalmaji Neighborhood Park,Parks,Seoul,South Korea
436,Samo Bawi,Points of Interest & Landmarks • Lookouts,Seoul,South Korea
437,Ui Line,Public Transportation Systems,Seoul,South Korea
438,Eunpyeong History Hanok Museum,Speciality Museums • History Museums,Seoul,South Korea
439,Seosomun Shrine History Museum,Speciality Museums,Seoul,South Korea
440,,1,Seoul,South Korea
441,Pungnaptoseong Fortress,Historic Sites,Seoul,South Korea
442,World Jewellery Museum,Speciality Museums,Seoul,South Korea
443,Seoul Fashion Center,Convention Centers,Seoul,South Korea
444,Korean Customs Museum,Speciality Museums,Seoul,South Korea
445,Everland Speedway Circuit,Auto Racing Tracks,Seoul,South Korea
446,Seoul Urban Life Museum,Speciality Museums,Seoul,South Korea
447,Dongyang Art Center,Theaters,Seoul,South Korea
448,Citistar Mall,Flea & Street Markets • Shopping Malls,Seoul,South Korea
449,Sogongdong Underground Shopping Center,Shopping Malls,Seoul,South Korea
450,Sonin Plaza,Shopping Malls,Seoul,South Korea
451,Hadong Plum Street,Neighborhoods • Scenic Walking Areas,Seoul,South Korea
452,Woori Financial Art Hall,Theaters,Seoul,South Korea
453,Salgoji Bridge,Historic Sites • Points of Interest & Landmarks,Seoul,South Korea
454,Lotte World Art Theater,Theaters,Seoul,South Korea
455,Jungdok Public Library,Libraries,Seoul,South Korea
456,POSCO Art Museum,Art Museums,Seoul,South Korea
457,Seoseoul Lake Park,Parks,Seoul,South Korea
458,Donahm Moonhwa Sports Center,Sports Complexes,Seoul,South Korea
459,Yeonghuiwon & Sunginwon,Historic Sites,Seoul,South Korea
460,Yehwarang,Art Galleries,Seoul,South Korea
461,Hongjecheon Artificial Waterfall,Bodies of Water • Waterfalls,Seoul,South Korea
462,KEPCO Art Center,Speciality Museums • Civic Centres,Seoul,South Korea
463,Daehangno Maru Art Hall,Theaters,Seoul,South Korea
464,Cheongdam Samik Market,Flea & Street Markets,Seoul,South Korea
465,Simsimheon,Historic Sites • Architectural Buildings,Seoul,South Korea
466,Korean Film Archive,Speciality Museums,Seoul,South Korea
467,Jong Ie Nara Paper Art Museum,Art Museums,Seoul,South Korea
468,Seochon Sejong Maeul Alley,Historic Sites • Neighborhoods,Seoul,South Korea
469,Kangfull Comics Street,Points of Interest & Landmarks • Scenic Walking Areas,Seoul,South Korea
470,Korea Camera Museum,Speciality Museums,Seoul,South Korea
471,,1,Seoul,South Korea
472,Barakat Seoul,Art Galleries • Art Museums,Seoul,South Korea
473,Jeongdong 1928 Art Center,Historic Sites • Points of Interest & Landmarks,Seoul,South Korea
474,The Korean National Police Heritage Museum,History Museums,Seoul,South Korea
475,Seokgulam,Historic Sites • Architectural Buildings,Seoul,South Korea
476,K-Pop Music Exhibition Hall,Speciality Museums,Seoul,South Korea
477,Daerim Central Market,Flea & Street Markets,Seoul,South Korea
478,Ichon Han River Park,Parks,Seoul,South Korea
479,Umyeonsan Mountain,Mountains,Seoul,South Korea
480,Yongsangoo Moonhwa Chaeyook Center,Sports Complexes,Seoul,South Korea
481,Wonseo Park,Parks,Seoul,South Korea
482,Guro Art Valley,Art Galleries,Seoul,South Korea
483,Statue of Peace,Monuments & Statues,Seoul,South Korea
484,Statue of Peace,Monuments & Statues,Seoul,South Korea
485,Arko Art Center,Art Museums,Seoul,South Korea
486,Trunk Gallery,Art Galleries,Seoul,South Korea
487,Statue of Peace,Monuments & Statues,Seoul,South Korea
488,Seoul Education Museum,Children's Museums • History Museums,Seoul,South Korea
489,Chungwoon Literature Library,Points of Interest & Landmarks • Libraries,Seoul,South Korea
490,Myungsung Presbyterian Church,Churches & Cathedrals,Seoul,South Korea
491,Seoul Yangnyeongsi Herb Medicine Museum,Speciality Museums,Seoul,South Korea
492,Statue of Peace,Monuments & Statues,Seoul,South Korea
493,Dangnamri Island,Islands,Seoul,South Korea
494,Namguro Market,Flea & Street Markets,Seoul,South Korea
495,Dobong Culture Information Library,Libraries,Seoul,South Korea
496,Bonsai Museum,Speciality Museums,Seoul,South Korea
497,Gwangnaru Hangang Park Outdoor Swimming Pool,Beach & Pool Clubs,Seoul,South Korea
498,Statue of Peace,Monuments & Statues,Seoul,South Korea
499,Statue of Peace,Points of Interest & Landmarks • Monuments & Statues,Seoul,South Korea
500,Gyeomjae Jeongseon Memorial Museum,History Museums,Seoul,South Korea
501,Namdaemun Undeground Shopping Center,Shopping Malls,Seoul,South Korea
502,,1,Seoul,South Korea
503,Seoul Namsan Traditional Theater,Theaters,Seoul,South Korea
504,Daelim Traditional Market,Points of Interest & Landmarks,Seoul,South Korea
505,Yeongdeungpo Neighborhood Park,Parks,Seoul,South Korea
506,Art Musee,Art Galleries,Seoul,South Korea
507,Arko Arts Theater,Theaters,Seoul,South Korea
508,Namdaemun Community Lounge,Visitor Centers,Seoul,South Korea
509,Asian Art Museum,Art Museums,Seoul,South Korea
510,Itaewon Bugundang,Religious Sites,Seoul,South Korea
511,Yeonhwasa,Points of Interest & Landmarks • Religious Sites,Seoul,South Korea
512,Eunpyeong Hanok Maeul,Neighborhoods,Seoul,South Korea
513,Seoul Education Research & Information Institute,Points of Interest & Landmarks,Seoul,South Korea
514,Ilgamho,Bodies of Water,Seoul,South Korea
515,Hwajeong Museum,Speciality Museums • Art Museums,Seoul,South Korea
516,Seoul Art Center Gongpyeong Gallery,Art Galleries,Seoul,South Korea
517,Kyungwoon Museum,Speciality Museums,Seoul,South Korea
518,Songpa Tourist Information Center,Visitor Centers,Seoul,South Korea
519,Dinostar - Yongin,Amusement & Theme Parks,Seoul,South Korea
520,Seoul Battleship Park,Military Museums • Speciality Museums,Seoul,South Korea
521,Kwanhoon Gallery,Art Galleries,Seoul,South Korea
522,Seoul K-Medi Center,Points of Interest & Landmarks,Seoul,South Korea
523,Hanwon Museum of Art,Art Museums,Seoul,South Korea
524,Horim Museum Sillim,History Museums,Seoul,South Korea
525,Mangwonjeong Pavilion Site,Points of Interest & Landmarks,Seoul,South Korea
526,Ihwajang House,Architectural Buildings,Seoul,South Korea
527,Seonjeongneung,Historic Sites • Points of Interest & Landmarks,Seoul,South Korea
528,Yangcheon Hyanggyo,Religious Sites,Seoul,South Korea
529,Bittarae,Points of Interest & Landmarks,Seoul,South Korea
530,Insadong Tourist Information Center,Visitor Centers,Seoul,South Korea
531,Gangnam Arthall,Theaters,Seoul,South Korea
532,Yeongdong Traditional Market,Flea & Street Markets,Seoul,South Korea
533,,1,Seoul,South Korea
534,Seoul Namsan Traditional Theater,Theaters,Seoul,South Korea
535,Art Musee,Art Galleries,Seoul,South Korea
536,Arko Arts Theater,Theaters,Seoul,South Korea
537,,1,Seoul,South Korea
538,Japan Foundation for International Exchange Seoul Culture Center,Points of Interest & Landmarks • Civic Centres,Seoul,South Korea
539,K.O.N.G gallery,Art Galleries • Art Museums,Seoul,South Korea
540,Statue of Peace,Monuments & Statues,Seoul,South Korea
541,Korea Local Information Center,Visitor Centers,Seoul,South Korea
542,Artsonje Center,Speciality Museums,Seoul,South Korea
543,Mapo Community Welfare Facility,Civic Centres,Seoul,South Korea
544,House of Go Hui-dong,Art Museums,Seoul,South Korea
545,Korea Alpine Museum,Natural History Museums,Seoul,South Korea
546,Maruzon Kimchi Market,Flea & Street Markets,Seoul,South Korea
547,Nodeul Island,Civic Centres,Seoul,South Korea
548,Art Center Nabi,Art Galleries,Seoul,South Korea
549,Gildong Ecological Park,Parks,Seoul,South Korea
550,Ganbuk Munhwa Yesulhoekwan,Points of Interest & Landmarks,Seoul,South Korea
551,Iron Museum,Speciality Museums,Seoul,South Korea
552,Dosan Ahn Chang Ho Memorial Hall,Speciality Museums • History Museums,Seoul,South Korea
553,Korean Magazine Museum,Speciality Museums • History Museums,Seoul,South Korea
554,Abraham Park Kenneth Vine Collection Museum,History Museums,Seoul,South Korea
555,Jongno Public Relations Hall,Points of Interest & Landmarks • Government Buildings,Seoul,South Korea
556,Gallery Now,Art Galleries,Seoul,South Korea
557,Uireung,Historic Sites,Seoul,South Korea
558,Jangchung-dong Jokbal Street,Neighborhoods • Points of Interest & Landmarks,Seoul,South Korea
559,Deokwon Gallery,Art Galleries,Seoul,South Korea
560,Chojun Textile & Quilt Art Museum,Art Museums,Seoul,South Korea
561,Mongchon Museum of History,History Museums,Seoul,South Korea
562,The Museum of Korean Medical History,Speciality Museums,Seoul,South Korea
563,Mok Eun Seonsaeng Shrine,Historic Sites,Seoul,South Korea
564,Tiovivo Shindorim Store,Amusement & Theme Parks,Seoul,South Korea
565,CJ ENM,Points of Interest & Landmarks • Civic Centres,Seoul,South Korea
566,Achasan Castle,Historic Sites,Seoul,South Korea
567,House of Former President Choi Kyu-hah,Historic Sites,Seoul,South Korea
568,,1,Seoul,South Korea
569,Statue of Peace,Monuments & Statues,Seoul,South Korea
570,,1,Seoul,South Korea
571,Statue of Peace,Monuments & Statues,Seoul,South Korea
572,China Cultural Center,Government Buildings,Seoul,South Korea
573,The Memorial to the Patriot Yun Bonggil,History Museums,Seoul,South Korea
574,Statue of Peace,Monuments & Statues,Seoul,South Korea
575,Bona Museum/Gallery,Speciality Museums,Seoul,South Korea
576,훈련원공원,Parks,Seoul,South Korea
577,"Seok Juseon Memorial Museum, Dankook University",Speciality Museums,Seoul,South Korea
578,V Center,Speciality Museums • Children's Museums,Seoul,South Korea
579,Daewonsa Tibet Museum,Speciality Museums,Seoul,South Korea
580,Statue of Peace,Monuments & Statues,Seoul,South Korea
581,Nadeul-gil Trail,Hiking Trails,Seoul,South Korea
582,Hoapsa,Architectural Buildings • Religious Sites,Seoul,South Korea
583,Statue of Peace,Monuments & Statues,Seoul,South Korea
584,Moin Gallery,Art Galleries,Seoul,South Korea
585,Statue of Peace,Monuments & Statues,Seoul,South Korea
586,Enter 6 - Wangsimni Station,Shopping Malls,Seoul,South Korea
587,Kyunghee University Natural History Museum,Natural History Museums,Seoul,South Korea
588,Statue of Peace,Monuments & Statues,Seoul,South Korea
589,The Central Museum of KyungHee University,History Museums,Seoul,South Korea
590,Seoul Olympic Misulgwan,Art Museums,Seoul,South Korea
591,Chondogy Jungang Daegyodang,Religious Sites,Seoul,South Korea
592,cooKorean,Cooking Classes,Seoul,South Korea
593,PLK Travel,City Tours • Cultural Tours,Seoul,South Korea
594,Top Korea Tour - Private Day Tours,City Tours • Historical & Heritage Tours,Seoul,South Korea
595,Exclusive Tour Korea - Private Day Tours,City Tours • Historical & Heritage Tours,Seoul,South Korea
596,Korea GPS Travel(tours & activities),City Tours • Multi-day Tours,Seoul,South Korea
597,Color of Korea Tour,City Tours • Multi-day Tours,Seoul,South Korea
598,Janet's Cooking Studio & Seoul Food Tour,Cooking Classes • Food Tours,Seoul,South Korea
599,Hello K Cooking Class,Cultural Tours • Cooking Classes,Seoul,South Korea
600,OME Cooking Lab,Cooking Classes,Seoul,South Korea
601,,1,Seoul,South Korea
